task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,52,1,500,2650,0.4,risky,4.43807687500157,sr
gamble,52,2,500,1150,0.4,risky,3.1113678769979742,rs
gamble,52,3,500,940,0.5,risky,5.212795404000644,sr
gamble,52,4,500,4480,0.3,risky,1.7591585510017467,rs
gamble,52,5,500,1530,0.4,risky,1.9948316120025993,rs
gamble,52,6,500,1000,0.5,risky,3.244835931000125,rs
gamble,52,7,500,1410,0.5,risky,2.2692049610013783,sr
gamble,52,8,500,800,0.5,sure,3.3652401420004026,rs
gamble,52,9,500,1220,0.3,sure,3.121041440001136,rs
gamble,52,10,500,2260,0.4,risky,2.294892093999806,rs
gamble,52,11,500,300,1.0,sure,2.252201207997132,rs
gamble,52,12,500,1060,0.4,risky,5.668909726999118,rs
gamble,52,13,500,1380,0.4,risky,1.1889298610003607,rs
gamble,52,14,500,1270,0.5,risky,1.2244873429990548,rs
gamble,52,15,500,1250,0.4,risky,2.7142310260023805,sr
gamble,52,16,500,830,0.4,sure,1.568057819000387,rs
gamble,52,17,500,700,1.0,risky,1.8109231230009755,sr
gamble,52,18,500,1890,0.3,sure,5.388797894996969,rs
gamble,52,19,500,3160,0.4,risky,1.2082207419989572,rs
gamble,52,20,500,5650,0.3,risky,1.4180385599975125,rs
gamble,52,21,500,760,0.5,sure,6.708039371002087,sr
gamble,52,22,500,1570,0.5,risky,1.946267490999162,sr
gamble,52,23,500,870,0.4,sure,2.7513367339997785,sr
gamble,52,24,500,1960,0.4,risky,1.1075847950014577,rs
gamble,52,25,500,1040,0.3,sure,2.361441692999506,rs
gamble,52,26,500,3640,0.3,risky,2.8614611429984507,rs
gamble,52,27,500,1120,0.3,sure,1.5813083670000196,sr
gamble,52,28,500,1170,0.5,risky,3.695597744001134,sr
gamble,52,29,500,990,0.4,sure,3.38999383600094,sr
gamble,52,30,500,2340,0.5,risky,1.6415527520002797,rs
gamble,52,31,500,920,0.4,sure,1.9300116999984311,rs
gamble,52,32,500,1770,0.5,risky,3.311734716000501,rs
gamble,52,33,500,2540,0.3,risky,3.5486674800013134,sr
gamble,52,34,500,3010,0.3,risky,1.7939701190007327,sr
gamble,52,35,500,970,0.3,sure,1.627917931000411,sr
gamble,52,36,500,880,0.5,sure,4.892651554000622,rs
gamble,52,37,500,1340,0.3,sure,1.9482000499992864,sr
gamble,52,38,500,1080,0.5,sure,3.633112887000607,sr
gamble,52,39,500,1720,0.4,risky,2.8013744590025453,rs
gamble,52,40,500,2180,0.3,risky,5.363811811999767,rs
gamble,52,41,500,3840,0.4,risky,2.0961368210009823,sr
gamble,52,42,500,2020,0.5,risky,1.582387872000254,sr
gamble,52,43,500,1670,0.3,sure,4.144709256997885,rs
gamble,52,44,500,7290,0.3,risky,1.1496615819996805,sr
gamble,52,45,500,730,0.5,sure,1.4900639100014814,sr
gamble,52,46,500,840,0.5,sure,2.185303631998977,sr
gamble,52,47,500,1490,0.3,sure,1.6361610549975012,rs
