task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,53,1,500,760,0.5,sure,7.076140790999489,rs
gamble,53,2,500,3010,0.3,sure,7.75534489400161,rs
gamble,53,3,500,2020,0.5,risky,4.808495749002759,sr
gamble,53,4,500,1080,0.5,sure,3.9149936309986515,rs
gamble,53,5,500,1380,0.4,sure,2.353085935003037,sr
gamble,53,6,500,3840,0.4,risky,2.1010083720029797,rs
gamble,53,7,500,7290,0.3,risky,4.498665825001808,rs
gamble,53,8,500,3640,0.3,sure,3.537852505000046,rs
gamble,53,9,500,1960,0.4,risky,2.8713996400001633,sr
gamble,53,10,500,1570,0.5,risky,3.3833794130005117,sr
gamble,53,11,500,1670,0.3,sure,1.7616108690017427,rs
gamble,53,12,500,300,1.0,sure,2.5259851340015302,sr
gamble,53,13,500,1120,0.3,sure,3.274454301001242,rs
gamble,53,14,500,920,0.4,sure,1.6265895520009508,rs
gamble,53,15,500,970,0.3,sure,1.3384285159991123,sr
gamble,53,16,500,880,0.5,sure,1.3030194259990822,rs
gamble,53,17,500,1890,0.3,sure,1.4937998339992191,sr
gamble,53,18,500,2540,0.3,sure,2.8277531450003153,sr
gamble,53,19,500,1340,0.3,sure,1.677601939001761,sr
gamble,53,20,500,940,0.5,sure,1.4201741800025047,rs
gamble,53,21,500,2340,0.5,risky,2.117836138000712,sr
gamble,53,22,500,1770,0.5,sure,13.459982723001303,rs
gamble,53,23,500,1490,0.3,sure,1.4035187360022974,rs
gamble,53,24,500,3160,0.4,risky,1.6699374290001288,rs
gamble,53,25,500,800,0.5,sure,1.3338415430007444,sr
gamble,53,26,500,2180,0.3,sure,2.6434881559980568,rs
gamble,53,27,500,1060,0.4,sure,2.411541538000165,sr
gamble,53,28,500,840,0.5,sure,1.3254806699987967,sr
gamble,53,29,500,1000,0.5,sure,1.4984815099996922,rs
gamble,53,30,500,1170,0.5,sure,1.3444904680000036,sr
gamble,53,31,500,870,0.4,sure,1.868629542997951,sr
gamble,53,32,500,2260,0.4,risky,3.236248727000202,sr
gamble,53,33,500,2650,0.4,risky,1.7340666570016765,rs
gamble,53,34,500,1250,0.4,sure,1.986329833001946,sr
gamble,53,35,500,1040,0.3,sure,1.2538735270027246,sr
gamble,53,36,500,1270,0.5,sure,1.1252948450019176,sr
gamble,53,37,500,1220,0.3,sure,1.0989202380005736,rs
gamble,53,38,500,1530,0.4,sure,1.0901613240021106,rs
gamble,53,39,500,1150,0.4,sure,1.0160087250005745,rs
gamble,53,40,500,1410,0.5,sure,1.2019090360008704,sr
gamble,53,41,500,700,1.0,risky,2.180286122002144,rs
gamble,53,42,500,5650,0.3,risky,3.53485306100265,sr
gamble,53,43,500,4480,0.3,risky,1.7644839640015562,sr
gamble,53,44,500,830,0.4,sure,1.5043416209991847,rs
gamble,53,45,500,990,0.4,sure,1.126169253999251,rs
gamble,53,46,500,1720,0.4,sure,1.2917115290001675,rs
gamble,53,47,500,730,0.5,sure,1.112943293999706,sr
