task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,29,1,500,1080,0.5,risky,2.329998838999927,sr
gamble,29,2,500,1490,0.3,risky,4.4315823280003315,rs
gamble,29,3,500,1120,0.3,sure,2.3853176529992197,rs
gamble,29,4,500,2650,0.4,risky,2.595720378999431,sr
gamble,29,5,500,1170,0.5,risky,1.2930606380004974,sr
gamble,29,6,500,1040,0.3,sure,4.492367457999535,rs
gamble,29,7,500,700,1.0,risky,1.3230136439997295,rs
gamble,29,8,500,5650,0.3,risky,1.3679415740007244,rs
gamble,29,9,500,2180,0.3,risky,1.123640943999817,rs
gamble,29,10,500,3640,0.3,risky,1.225272732999656,rs
gamble,29,11,500,1670,0.3,sure,5.706458665000355,sr
gamble,29,12,500,970,0.3,sure,1.6739342490000126,rs
gamble,29,13,500,920,0.4,sure,1.7368079130001206,rs
gamble,29,14,500,1410,0.5,risky,1.0300141379993875,sr
gamble,29,15,500,940,0.5,sure,1.4230510849993152,rs
gamble,29,16,500,2020,0.5,risky,1.1607008639994092,rs
gamble,29,17,500,3840,0.4,risky,1.0524517899993953,rs
gamble,29,18,500,730,0.5,sure,2.260132667000107,rs
gamble,29,19,500,1570,0.5,risky,1.9153465829995184,rs
gamble,29,20,500,1960,0.4,risky,0.8808994829996664,rs
gamble,29,21,500,1270,0.5,risky,3.791903275999175,rs
gamble,29,22,500,3160,0.4,risky,0.9384324389993708,sr
gamble,29,23,500,1530,0.4,risky,1.559874272000343,rs
gamble,29,24,500,1000,0.5,sure,1.4668276640004478,rs
gamble,29,25,500,1060,0.4,risky,1.8909011160003502,sr
gamble,29,26,500,3010,0.3,risky,1.209086257999843,rs
gamble,29,27,500,300,1.0,sure,1.2115562409999256,sr
gamble,29,28,500,1770,0.5,risky,1.180883840000206,rs
gamble,29,29,500,830,0.4,sure,2.1600387270000283,rs
gamble,29,30,500,1720,0.4,risky,0.8915070680004646,sr
gamble,29,31,500,2340,0.5,risky,0.9213141049995102,rs
gamble,29,32,500,1150,0.4,risky,1.703572415999588,sr
gamble,29,33,500,870,0.4,sure,1.1087765989996115,rs
gamble,29,34,500,1380,0.4,risky,1.0834038160001,sr
gamble,29,35,500,760,0.5,sure,1.089353274000132,sr
gamble,29,36,500,1250,0.4,risky,1.0644444559993644,sr
gamble,29,37,500,880,0.5,sure,1.0398552360002213,sr
gamble,29,38,500,7290,0.3,risky,1.049413855000239,sr
gamble,29,39,500,800,0.5,sure,0.9453924980007287,sr
gamble,29,40,500,2540,0.3,risky,1.0053793519991814,rs
gamble,29,41,500,2260,0.4,risky,1.079873943000166,rs
gamble,29,42,500,1890,0.3,sure,1.4384440359999644,rs
gamble,29,43,500,990,0.4,sure,1.0799961449993134,sr
gamble,29,44,500,4480,0.3,risky,0.9905443489997197,rs
gamble,29,45,500,1340,0.3,sure,1.0979043949992047,rs
gamble,29,46,500,840,0.5,sure,0.9915716149998843,rs
gamble,29,47,500,1220,0.3,sure,1.0502795319998768,sr
