task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,14,1,500,1490,0.3,sure,1.5630662600015057,sr
gamble,14,2,500,1530,0.4,risky,1.5186997079999855,sr
gamble,14,3,500,300,1.0,sure,1.315859131000252,rs
gamble,14,4,500,1960,0.4,risky,2.2415427260002616,rs
gamble,14,5,500,1120,0.3,sure,1.7859218300000066,sr
gamble,14,6,500,2180,0.3,risky,1.4609772240000893,rs
gamble,14,7,500,2650,0.4,risky,1.5641007169997465,rs
gamble,14,8,500,1270,0.5,risky,1.7917567330005113,sr
gamble,14,9,500,1150,0.4,risky,5.947188026000731,sr
gamble,14,10,500,730,0.5,sure,2.175679167999988,rs
gamble,14,11,500,1080,0.5,risky,2.810144498000227,sr
gamble,14,12,500,1060,0.4,sure,3.0198197070003516,rs
gamble,14,13,500,3840,0.4,sure,3.2539459020008508,rs
gamble,14,14,500,1890,0.3,sure,5.174328469998727,sr
gamble,14,15,500,5650,0.3,risky,1.753529786999934,sr
gamble,14,16,500,870,0.4,sure,2.21430975200019,rs
gamble,14,17,500,760,0.5,sure,2.5419323820005957,rs
gamble,14,18,500,2020,0.5,risky,2.8110654659994907,rs
gamble,14,19,500,4480,0.3,risky,5.933810431000893,rs
gamble,14,20,500,2540,0.3,sure,1.5551865460001864,rs
gamble,14,21,500,3010,0.3,sure,1.1753316129997984,rs
gamble,14,22,500,830,0.4,sure,2.9390054149989737,rs
gamble,14,23,500,1040,0.3,sure,4.376336477998848,rs
gamble,14,24,500,970,0.3,sure,2.266682884999682,sr
gamble,14,25,500,840,0.5,sure,3.8431092139999237,rs
gamble,14,26,500,880,0.5,sure,1.8027602170004684,rs
gamble,14,27,500,7290,0.3,risky,2.4533691110009386,rs
gamble,14,28,500,700,1.0,risky,1.893457584999851,sr
gamble,14,29,500,3640,0.3,sure,4.012719833001029,sr
gamble,14,30,500,1220,0.3,risky,1.629875124001046,rs
gamble,14,31,500,1770,0.5,risky,2.2383936109999922,rs
gamble,14,32,500,920,0.4,sure,2.840095077999649,sr
gamble,14,33,500,2260,0.4,risky,3.593235831000129,rs
gamble,14,34,500,990,0.4,sure,1.243369709000035,sr
gamble,14,35,500,1170,0.5,risky,2.3640287700000044,sr
gamble,14,36,500,1250,0.4,risky,2.287208952000583,sr
gamble,14,37,500,1340,0.3,sure,1.6702464950012654,sr
gamble,14,38,500,3160,0.4,risky,2.262654076999752,sr
gamble,14,39,500,1000,0.5,sure,2.125011070000255,rs
gamble,14,40,500,1720,0.4,sure,4.283196612999745,sr
gamble,14,41,500,940,0.5,sure,1.7299461049988167,sr
gamble,14,42,500,1410,0.5,risky,3.9503880180000124,rs
gamble,14,43,500,1670,0.3,sure,1.955669887998738,sr
gamble,14,44,500,800,0.5,sure,1.559865187999094,sr
gamble,14,45,500,1380,0.4,sure,4.2358605959998386,sr
gamble,14,46,500,1570,0.5,risky,1.5729671080007392,sr
gamble,14,47,500,2340,0.5,risky,1.3362452649998886,rs
