task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,51,1,500,2650,0.4,risky,1.9452340249990812,sr
gamble,51,2,500,1120,0.3,sure,2.2531605110016244,rs
gamble,51,3,500,1170,0.5,risky,3.3658589320002648,rs
gamble,51,4,500,3160,0.4,risky,2.785146494003129,rs
gamble,51,5,500,940,0.5,sure,3.5252771060004306,rs
gamble,51,6,500,1270,0.5,risky,1.6419467849991634,rs
gamble,51,7,500,1720,0.4,sure,5.450632795000274,sr
gamble,51,8,500,1080,0.5,risky,2.0035847680010193,rs
gamble,51,9,500,760,0.5,sure,1.2372194980016502,rs
gamble,51,10,500,870,0.4,sure,2.5506243810013984,sr
gamble,51,11,500,1770,0.5,risky,2.546583453000494,rs
gamble,51,12,500,1040,0.3,sure,2.622980437001388,rs
gamble,51,13,500,1960,0.4,risky,4.34459581199917,sr
gamble,51,14,500,1340,0.3,sure,1.7896558920001553,rs
gamble,51,15,500,2180,0.3,risky,1.8480175670010794,rs
gamble,51,16,500,2020,0.5,risky,1.9681049899991194,sr
gamble,51,17,500,2260,0.4,risky,2.5802800950004894,sr
gamble,51,18,500,970,0.3,sure,2.720315885999298,sr
gamble,51,19,500,700,1.0,risky,1.3971807649977563,rs
gamble,51,20,500,300,1.0,risky,0.799719709000783,sr
gamble,51,21,500,3840,0.4,risky,4.3696708169991325,rs
gamble,51,22,500,1670,0.3,sure,4.2781214860006,sr
gamble,51,23,500,1530,0.4,sure,3.6767069790003006,sr
gamble,51,24,500,1150,0.4,sure,2.908309806000034,rs
gamble,51,25,500,1410,0.5,risky,3.0178696359980677,rs
gamble,51,26,500,3640,0.3,risky,2.771189440998569,sr
gamble,51,27,500,1220,0.3,sure,3.334813782999845,sr
gamble,51,28,500,1250,0.4,sure,1.8280595520009228,sr
gamble,51,29,500,1380,0.4,risky,5.245125562996691,rs
gamble,51,30,500,840,0.5,sure,1.1178436859991052,rs
gamble,51,31,500,7290,0.3,risky,1.7954850230016746,sr
gamble,51,32,500,4480,0.3,risky,2.9896316769991245,sr
gamble,51,33,500,1490,0.3,sure,1.8652560929986066,sr
gamble,51,34,500,990,0.4,sure,1.7602871499984758,rs
gamble,51,35,500,920,0.4,sure,0.9398987789973035,rs
gamble,51,36,500,880,0.5,risky,1.2566129729966633,sr
gamble,51,37,500,1060,0.4,sure,1.480665131999558,rs
gamble,51,38,500,1570,0.5,risky,2.335902345002978,sr
gamble,51,39,500,3010,0.3,risky,2.245551879001141,sr
gamble,51,40,500,1000,0.5,sure,2.49367465099931,rs
gamble,51,41,500,5650,0.3,risky,1.6913464099998237,rs
gamble,51,42,500,1890,0.3,sure,2.0911573660014255,rs
gamble,51,43,500,800,0.5,sure,1.304913233998377,sr
gamble,51,44,500,830,0.4,sure,2.1516268749983283,sr
gamble,51,45,500,2540,0.3,risky,2.468058734000806,sr
gamble,51,46,500,2340,0.5,risky,1.6841125229984755,sr
gamble,51,47,500,730,0.5,sure,1.8588670329991146,rs
