task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,38,1,500,1270,0.5,risky,2.4446982560002652,sr
gamble,38,2,500,3160,0.4,risky,3.0861037280001256,sr
gamble,38,3,500,920,0.4,sure,1.9720005909994143,sr
gamble,38,4,500,1250,0.4,sure,2.7754843180000535,rs
gamble,38,5,500,3010,0.3,risky,3.6271883019999223,sr
gamble,38,6,500,1720,0.4,sure,3.084018002999983,rs
gamble,38,7,500,870,0.4,sure,1.7630488879995028,sr
gamble,38,8,500,970,0.3,sure,1.8543358090000766,sr
gamble,38,9,500,990,0.4,sure,2.3737359689994264,rs
gamble,38,10,500,7290,0.3,risky,2.377712141000302,rs
gamble,38,11,500,2260,0.4,risky,3.6435543400002643,rs
gamble,38,12,500,1040,0.3,sure,2.220305056000143,rs
gamble,38,13,500,880,0.5,sure,4.293958319000012,rs
gamble,38,14,500,2650,0.4,risky,1.9967833769997014,sr
gamble,38,15,500,1960,0.4,risky,2.654107627000485,rs
gamble,38,16,500,1220,0.3,sure,2.421736195000449,sr
gamble,38,17,500,1890,0.3,sure,3.2072333789992626,sr
gamble,38,18,500,940,0.5,sure,2.4240564239999003,rs
gamble,38,19,500,2340,0.5,risky,1.5607346150000012,rs
gamble,38,20,500,1340,0.3,sure,2.412097673000062,sr
gamble,38,21,500,2180,0.3,risky,1.756331806000162,rs
gamble,38,22,500,830,0.4,sure,2.7602971699998307,rs
gamble,38,23,500,800,0.5,sure,2.0913751299995056,sr
gamble,38,24,500,5650,0.3,risky,1.6088681510000242,rs
gamble,38,25,500,1770,0.5,risky,2.521920408999904,sr
gamble,38,26,500,300,1.0,sure,1.6377655330006746,sr
gamble,38,27,500,1410,0.5,risky,2.9656102509998163,rs
gamble,38,28,500,1670,0.3,sure,4.43224292099967,rs
gamble,38,29,500,1380,0.4,sure,4.5618836059993555,rs
gamble,38,30,500,1570,0.5,risky,1.5335917519996656,rs
gamble,38,31,500,2020,0.5,risky,1.0402903599997444,rs
gamble,38,32,500,1530,0.4,risky,1.559518126000512,rs
gamble,38,33,500,2540,0.3,risky,1.5150652199999968,rs
gamble,38,34,500,700,1.0,risky,1.6940121750003527,rs
gamble,38,35,500,1150,0.4,sure,3.5326551130001462,sr
gamble,38,36,500,730,0.5,sure,2.496399682999254,rs
gamble,38,37,500,760,0.5,sure,1.4063179120003042,rs
gamble,38,38,500,1170,0.5,risky,1.4957558739997694,sr
gamble,38,39,500,840,0.5,sure,1.357131424999352,rs
gamble,38,40,500,3840,0.4,risky,1.5278220010004588,rs
gamble,38,41,500,4480,0.3,risky,1.3225803570003336,rs
gamble,38,42,500,1060,0.4,sure,1.543518256000425,rs
gamble,38,43,500,3640,0.3,risky,2.3626893000000564,sr
gamble,38,44,500,1490,0.3,sure,2.0612518590005493,rs
gamble,38,45,500,1080,0.5,risky,2.0760860820000744,sr
gamble,38,46,500,1000,0.5,risky,1.3382003209999311,sr
gamble,38,47,500,1120,0.3,sure,1.8767154010001832,rs
