task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,55,1,500,830,0.4,sure,3.16403679799987,sr
gamble,55,2,500,700,1.0,risky,2.94400587500013,sr
gamble,55,3,500,2340,0.5,risky,2.8918311610000274,rs
gamble,55,4,500,1530,0.4,sure,2.682563909999999,sr
gamble,55,5,500,1150,0.4,sure,5.441710192000073,sr
gamble,55,6,500,3160,0.4,risky,1.9796013629998015,sr
gamble,55,7,500,730,0.5,sure,4.109875324999848,rs
gamble,55,8,500,3840,0.4,risky,2.251507909000111,rs
gamble,55,9,500,1170,0.5,risky,2.3405636190000223,sr
gamble,55,10,500,4480,0.3,sure,2.5206976920001125,sr
gamble,55,11,500,1000,0.5,risky,3.398738656999967,rs
gamble,55,12,500,2180,0.3,sure,2.545472539000002,rs
gamble,55,13,500,1380,0.4,sure,3.117137302999936,rs
gamble,55,14,500,5650,0.3,sure,4.723123072000135,sr
gamble,55,15,500,1060,0.4,sure,2.361422738000101,rs
gamble,55,16,500,3010,0.3,sure,3.0046852539999236,rs
gamble,55,17,500,1080,0.5,risky,2.87171438900009,sr
gamble,55,18,500,2540,0.3,sure,1.8627741299999343,sr
gamble,55,19,500,7290,0.3,risky,2.270719483999983,rs
gamble,55,20,500,3640,0.3,sure,5.351396045000001,sr
gamble,55,21,500,970,0.3,sure,1.6511522599998898,sr
gamble,55,22,500,1250,0.4,sure,3.826894166000102,rs
gamble,55,23,500,1490,0.3,sure,1.9171877000001132,rs
gamble,55,24,500,1960,0.4,sure,2.8662396580000404,rs
gamble,55,25,500,1410,0.5,risky,1.4423882569999478,rs
gamble,55,26,500,1270,0.5,risky,1.4515249890000632,sr
gamble,55,27,500,1670,0.3,sure,2.114918337000063,rs
gamble,55,28,500,760,0.5,sure,2.129359968000017,sr
gamble,55,29,500,1340,0.3,sure,1.869166492999966,sr
gamble,55,30,500,1220,0.3,sure,1.429754967000008,sr
gamble,55,31,500,920,0.4,sure,3.2946631780000644,rs
gamble,55,32,500,1720,0.4,sure,2.108705432000079,sr
gamble,55,33,500,990,0.4,sure,1.4180229329999747,sr
gamble,55,34,500,800,0.5,sure,2.2922543600000154,rs
gamble,55,35,500,300,1.0,sure,1.9467149660001724,sr
gamble,55,36,500,1890,0.3,sure,2.4782884910000575,sr
gamble,55,37,500,1120,0.3,sure,1.8372086809999928,rs
gamble,55,38,500,880,0.5,sure,2.198154915000032,rs
gamble,55,39,500,870,0.4,sure,2.336870718,sr
gamble,55,40,500,2650,0.4,risky,3.5417542010000034,sr
gamble,55,41,500,1770,0.5,risky,1.7544101220000812,rs
gamble,55,42,500,2020,0.5,risky,1.670877578000045,sr
gamble,55,43,500,940,0.5,sure,2.998924617000057,rs
gamble,55,44,500,2260,0.4,risky,4.017127985000116,rs
gamble,55,45,500,1040,0.3,sure,1.794022756000004,rs
gamble,55,46,500,840,0.5,sure,1.917525575999889,sr
gamble,55,47,500,1570,0.5,risky,1.266656176999959,rs
