task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,37,1,500,2540,0.3,sure,4.235662290000619,sr
gamble,37,2,500,300,1.0,sure,1.4601534840003296,rs
gamble,37,3,500,1170,0.5,sure,1.9158319959997243,sr
gamble,37,4,500,730,0.5,sure,2.2742692760002683,sr
gamble,37,5,500,1220,0.3,sure,1.5461720100001912,rs
gamble,37,6,500,840,0.5,sure,1.8372937859994636,rs
gamble,37,7,500,1380,0.4,sure,1.4626371650001602,sr
gamble,37,8,500,880,0.5,sure,3.5348273339996013,sr
gamble,37,9,500,920,0.4,sure,0.9792815900000278,sr
gamble,37,10,500,990,0.4,sure,0.9581966690002446,sr
gamble,37,11,500,1340,0.3,sure,0.9872872519999873,sr
gamble,37,12,500,1150,0.4,risky,1.3978794289996586,rs
gamble,37,13,500,940,0.5,risky,2.799938748000386,rs
gamble,37,14,500,4480,0.3,sure,1.9060443759999544,rs
gamble,37,15,500,1060,0.4,sure,1.464789779000057,rs
gamble,37,16,500,7290,0.3,sure,1.0713489689997004,rs
gamble,37,17,500,3640,0.3,risky,2.054600094000307,rs
gamble,37,18,500,1250,0.4,sure,1.255883120999897,rs
gamble,37,19,500,1040,0.3,sure,1.1596846470001765,sr
gamble,37,20,500,700,1.0,risky,1.8519184650003808,rs
gamble,37,21,500,970,0.3,sure,2.41926468299971,sr
gamble,37,22,500,2340,0.5,risky,2.5497575299996242,sr
gamble,37,23,500,800,0.5,sure,2.6100626150000608,sr
gamble,37,24,500,2650,0.4,sure,1.835632987000281,rs
gamble,37,25,500,2260,0.4,sure,1.1569050890002472,rs
gamble,37,26,500,870,0.4,sure,2.5213904379997985,rs
gamble,37,27,500,5650,0.3,risky,1.302913716999683,sr
gamble,37,28,500,1490,0.3,sure,1.8765041750002638,sr
gamble,37,29,500,1410,0.5,sure,2.363407190000544,rs
gamble,37,30,500,760,0.5,sure,0.9110556989999168,rs
gamble,37,31,500,1080,0.5,sure,0.8935972949993811,sr
gamble,37,32,500,3840,0.4,sure,2.442276203999427,rs
gamble,37,33,500,1570,0.5,sure,0.9393068139997922,sr
gamble,37,34,500,1120,0.3,sure,2.072779617999913,rs
gamble,37,35,500,830,0.4,sure,0.7287481660005142,rs
gamble,37,36,500,1270,0.5,sure,0.7484630779999861,sr
gamble,37,37,500,3160,0.4,sure,0.8965937889997804,rs
gamble,37,38,500,1960,0.4,sure,1.2471565179994286,rs
gamble,37,39,500,1720,0.4,sure,0.6712931829997615,rs
gamble,37,40,500,2180,0.3,sure,1.014155469999423,sr
gamble,37,41,500,1770,0.5,sure,0.9130098369996631,rs
gamble,37,42,500,1530,0.4,sure,1.2619996890007315,sr
gamble,37,43,500,1670,0.3,sure,0.9893575779997263,sr
gamble,37,44,500,1890,0.3,sure,0.6639921100004358,sr
gamble,37,45,500,3010,0.3,sure,0.5918050489999587,sr
gamble,37,46,500,1000,0.5,sure,1.2901043239999126,rs
gamble,37,47,500,2020,0.5,sure,2.0892001870006425,sr
