task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,35,1,500,2020,0.5,risky,2.6104272820002734,sr
gamble,35,2,500,1670,0.3,risky,2.92441274399971,rs
gamble,35,3,500,1570,0.5,risky,1.7539500849998149,sr
gamble,35,4,500,730,0.5,sure,2.533861750000142,rs
gamble,35,5,500,2540,0.3,risky,3.666990491999968,sr
gamble,35,6,500,4480,0.3,risky,1.9227758669999275,rs
gamble,35,7,500,1170,0.5,risky,2.600520211999992,sr
gamble,35,8,500,1000,0.5,sure,4.434931024999969,sr
gamble,35,9,500,5650,0.3,risky,2.1484425469998314,rs
gamble,35,10,500,870,0.4,sure,1.9526102059999175,sr
gamble,35,11,500,1770,0.5,risky,1.9239847589997225,sr
gamble,35,12,500,2340,0.5,risky,1.2585041070001353,rs
gamble,35,13,500,1080,0.5,sure,2.3463261840001906,sr
gamble,35,14,500,840,0.5,sure,1.4706622629996673,rs
gamble,35,15,500,1270,0.5,risky,2.1021063059997687,rs
gamble,35,16,500,1120,0.3,sure,1.9735102909999114,rs
gamble,35,17,500,3640,0.3,risky,1.5605083909999848,rs
gamble,35,18,500,700,1.0,risky,2.715899588999946,sr
gamble,35,19,500,1380,0.4,risky,2.0975999299998875,sr
gamble,35,20,500,990,0.4,sure,1.535671378999723,rs
gamble,35,21,500,300,1.0,sure,1.7493924450000122,sr
gamble,35,22,500,1720,0.4,risky,1.8092826920001244,sr
gamble,35,23,500,1250,0.4,sure,2.6832703729996865,sr
gamble,35,24,500,1890,0.3,sure,2.0974298920000365,rs
gamble,35,25,500,970,0.3,sure,1.984510956000122,rs
gamble,35,26,500,940,0.5,sure,1.7151954050000313,rs
gamble,35,27,500,1490,0.3,risky,2.1613325749999603,rs
gamble,35,28,500,1220,0.3,sure,3.2451938760000303,rs
gamble,35,29,500,2260,0.4,risky,1.789393585000198,sr
gamble,35,30,500,3840,0.4,risky,1.368142794999585,rs
gamble,35,31,500,800,0.5,sure,3.7478294819998155,rs
gamble,35,32,500,1410,0.5,risky,1.455926071000249,sr
gamble,35,33,500,1040,0.3,sure,1.7524086769999485,rs
gamble,35,34,500,1340,0.3,sure,1.8602675029997044,sr
gamble,35,35,500,830,0.4,sure,1.3567553319999206,rs
gamble,35,36,500,920,0.4,sure,3.3839333799996894,sr
gamble,35,37,500,7290,0.3,risky,1.9239768729999014,sr
gamble,35,38,500,3160,0.4,risky,1.6253805940000348,rs
gamble,35,39,500,2650,0.4,risky,1.7065399660000367,sr
gamble,35,40,500,3010,0.3,risky,1.8168482249998306,rs
gamble,35,41,500,1960,0.4,risky,2.5623082189999877,sr
gamble,35,42,500,1530,0.4,risky,1.9668820819997563,rs
gamble,35,43,500,880,0.5,sure,1.153903948000334,sr
gamble,35,44,500,1060,0.4,sure,2.7258929240001635,sr
gamble,35,45,500,1150,0.4,sure,1.4516161859996828,sr
gamble,35,46,500,2180,0.3,risky,2.3236011060002966,rs
gamble,35,47,500,760,0.5,sure,1.129667149999932,sr
