task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,32,1,500,3840,0.4,sure,4.6004499810005655,sr
gamble,32,2,500,4480,0.3,sure,1.699914542001352,sr
gamble,32,3,500,2340,0.5,risky,2.3059166570019443,sr
gamble,32,4,500,800,0.5,sure,2.3273158250012784,rs
gamble,32,5,500,1490,0.3,sure,1.8369815309997648,rs
gamble,32,6,500,1220,0.3,sure,1.3963342559982266,rs
gamble,32,7,500,1340,0.3,sure,2.0784276470003533,sr
gamble,32,8,500,760,0.5,sure,3.6141695929982234,sr
gamble,32,9,500,1380,0.4,sure,1.2795844829997804,sr
gamble,32,10,500,2540,0.3,sure,3.2611703520015,sr
gamble,32,11,500,920,0.4,sure,1.7723809170020104,rs
gamble,32,12,500,1150,0.4,sure,1.8155941660006647,sr
gamble,32,13,500,1080,0.5,sure,1.5047267590016418,sr
gamble,32,14,500,1410,0.5,sure,2.134217613001965,rs
gamble,32,15,500,1120,0.3,sure,1.0270369690006191,sr
gamble,32,16,500,1890,0.3,sure,1.196219810997718,sr
gamble,32,17,500,2020,0.5,sure,2.8771823850001965,rs
gamble,32,18,500,2650,0.4,sure,2.0436510709987488,rs
gamble,32,19,500,940,0.5,sure,1.3710831569987931,rs
gamble,32,20,500,3640,0.3,sure,3.22203820499999,sr
gamble,32,21,500,7290,0.3,sure,3.718628737999097,rs
gamble,32,22,500,1060,0.4,sure,1.572793287999957,sr
gamble,32,23,500,300,1.0,sure,1.5434180980009842,rs
gamble,32,24,500,700,1.0,risky,1.8666064150020247,sr
gamble,32,25,500,830,0.4,sure,2.242534646000422,rs
gamble,32,26,500,1770,0.5,sure,3.8653619659999094,rs
gamble,32,27,500,1960,0.4,sure,2.944350626999949,rs
gamble,32,28,500,1670,0.3,sure,2.668731605997891,rs
gamble,32,29,500,1000,0.5,sure,1.4266365299990866,rs
gamble,32,30,500,1720,0.4,sure,3.5147564969993255,sr
gamble,32,31,500,1170,0.5,sure,2.4947537790030765,sr
gamble,32,32,500,990,0.4,sure,3.9161487909987045,rs
gamble,32,33,500,870,0.4,sure,1.1372213769973314,sr
gamble,32,34,500,1570,0.5,sure,2.644762161999097,sr
gamble,32,35,500,2260,0.4,sure,2.3005139189990587,sr
gamble,32,36,500,3010,0.3,sure,2.7675478759992984,sr
gamble,32,37,500,1250,0.4,sure,1.810080609000579,sr
gamble,32,38,500,1530,0.4,sure,1.4666863570018904,sr
gamble,32,39,500,970,0.3,sure,1.6153554960001202,rs
gamble,32,40,500,730,0.5,sure,1.424233505000302,rs
gamble,32,41,500,2180,0.3,sure,1.1281691219992354,sr
gamble,32,42,500,5650,0.3,sure,3.3065467180022097,sr
gamble,32,43,500,1040,0.3,sure,4.2959200290024455,sr
gamble,32,44,500,840,0.5,sure,1.0836307460012904,sr
gamble,32,45,500,3160,0.4,sure,1.8413075669996033,sr
gamble,32,46,500,1270,0.5,sure,2.071367825999914,rs
gamble,32,47,500,880,0.5,sure,1.1898851449986978,rs
