task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,31,1,500,990,0.4,risky,3.018692424000619,rs
gamble,31,2,500,970,0.3,sure,2.8524171809986,rs
gamble,31,3,500,1890,0.3,risky,2.0691723600029945,rs
gamble,31,4,500,4480,0.3,risky,1.733000145002734,sr
gamble,31,5,500,880,0.5,sure,4.27331578400117,sr
gamble,31,6,500,3640,0.3,risky,1.337056759002735,sr
gamble,31,7,500,3010,0.3,risky,2.277601917998254,sr
gamble,31,8,500,1770,0.5,risky,2.0767322840001725,sr
gamble,31,9,500,730,0.5,sure,4.427898494999681,sr
gamble,31,10,500,1270,0.5,risky,2.045555623997643,sr
gamble,31,11,500,700,1.0,risky,1.1338730759998725,sr
gamble,31,12,500,1170,0.5,risky,2.1471791290023248,sr
gamble,31,13,500,1670,0.3,sure,2.063000664998981,rs
gamble,31,14,500,1120,0.3,sure,2.543425355001091,rs
gamble,31,15,500,1530,0.4,risky,3.4509793239994906,sr
gamble,31,16,500,300,1.0,sure,1.5875859510015289,sr
gamble,31,17,500,870,0.4,sure,2.2309472060005646,sr
gamble,31,18,500,1080,0.5,risky,2.3186671410003328,sr
gamble,31,19,500,760,0.5,sure,2.9967069440026535,rs
gamble,31,20,500,1250,0.4,sure,3.1992463229980785,sr
gamble,31,21,500,2340,0.5,risky,2.0340331209990836,sr
gamble,31,22,500,2650,0.4,sure,2.130669318998116,rs
gamble,31,23,500,2540,0.3,risky,3.9834758319993853,sr
gamble,31,24,500,1960,0.4,risky,2.419794503999583,sr
gamble,31,25,500,1340,0.3,sure,3.476636557999882,rs
gamble,31,26,500,920,0.4,sure,2.9881509139995615,rs
gamble,31,27,500,2180,0.3,risky,3.367404140000872,rs
gamble,31,28,500,7290,0.3,risky,2.1949463590026426,sr
gamble,31,29,500,1150,0.4,sure,2.8931648960024177,rs
gamble,31,30,500,830,0.4,sure,3.56319591799911,rs
gamble,31,31,500,800,0.5,sure,2.3028433159997803,sr
gamble,31,32,500,1490,0.3,sure,2.741571307000413,sr
gamble,31,33,500,1060,0.4,sure,2.5711216119998426,rs
gamble,31,34,500,1570,0.5,risky,2.8544100539984356,rs
gamble,31,35,500,1720,0.4,risky,3.3348132889987028,sr
gamble,31,36,500,1410,0.5,risky,2.723769956999604,sr
gamble,31,37,500,5650,0.3,risky,1.8654579989997728,sr
gamble,31,38,500,3840,0.4,risky,2.640813353998965,rs
gamble,31,39,500,2260,0.4,risky,3.5137891409976874,sr
gamble,31,40,500,1380,0.4,risky,2.639812299999903,rs
gamble,31,41,500,3160,0.4,risky,3.913064383999881,rs
gamble,31,42,500,1000,0.5,sure,2.5273196490015835,rs
gamble,31,43,500,840,0.5,sure,3.4995831030028057,sr
gamble,31,44,500,1220,0.3,sure,2.690288891997625,sr
gamble,31,45,500,1040,0.3,sure,2.025368751001224,rs
gamble,31,46,500,2020,0.5,risky,1.7714777910005068,sr
gamble,31,47,500,940,0.5,sure,4.535411536999163,rs
