task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,18,1,500,840,0.5,risky,7.470427797001321,rs
gamble,18,2,500,300,1.0,sure,2.4068912000002456,sr
gamble,18,3,500,1670,0.3,sure,2.5529862420007703,sr
gamble,18,4,500,1170,0.5,risky,1.5089146870013792,sr
gamble,18,5,500,730,0.5,risky,3.851287222998508,rs
gamble,18,6,500,2340,0.5,risky,2.4195464510012243,rs
gamble,18,7,500,1270,0.5,risky,3.700579790001939,sr
gamble,18,8,500,1960,0.4,sure,3.235161848999269,sr
gamble,18,9,500,1150,0.4,sure,2.94911379900077,rs
gamble,18,10,500,3840,0.4,risky,4.337398741998186,rs
gamble,18,11,500,4480,0.3,risky,1.8148190590000013,sr
gamble,18,12,500,1380,0.4,risky,4.223551466999197,rs
gamble,18,13,500,7290,0.3,risky,1.2583565409986477,rs
gamble,18,14,500,940,0.5,sure,1.9148036170008709,sr
gamble,18,15,500,1250,0.4,sure,4.2555327150002995,rs
gamble,18,16,500,3010,0.3,sure,2.6158814359987446,sr
gamble,18,17,500,1000,0.5,sure,6.6108128749983734,rs
gamble,18,18,500,1340,0.3,sure,1.9156462849969103,rs
gamble,18,19,500,1490,0.3,sure,1.7304631369988783,sr
gamble,18,20,500,760,0.5,sure,1.8222572569975455,rs
gamble,18,21,500,1720,0.4,sure,3.3844499869992433,sr
gamble,18,22,500,5650,0.3,risky,3.172044894999999,rs
gamble,18,23,500,1410,0.5,sure,1.5275910570017004,rs
gamble,18,24,500,3160,0.4,risky,1.6277881960013474,rs
gamble,18,25,500,1530,0.4,sure,4.029061053999612,rs
gamble,18,26,500,870,0.4,sure,2.6378936619985325,rs
gamble,18,27,500,1770,0.5,sure,4.295549423997727,sr
gamble,18,28,500,990,0.4,sure,1.7265670769993449,sr
gamble,18,29,500,3640,0.3,sure,2.0105512519985496,rs
gamble,18,30,500,2180,0.3,risky,3.003709262000484,rs
gamble,18,31,500,2020,0.5,risky,2.0542411540009198,sr
gamble,18,32,500,2540,0.3,sure,1.2865144520001195,rs
gamble,18,33,500,700,1.0,risky,2.789716078998026,rs
gamble,18,34,500,1120,0.3,sure,1.9933948500001861,sr
gamble,18,35,500,1080,0.5,sure,1.5304159189981874,rs
gamble,18,36,500,2260,0.4,risky,2.7836603059986373,sr
gamble,18,37,500,1570,0.5,sure,2.403068932999304,sr
gamble,18,38,500,1040,0.3,sure,4.5332883359988045,sr
gamble,18,39,500,2650,0.4,risky,3.330420549998962,sr
gamble,18,40,500,800,0.5,sure,2.2399391189974267,rs
gamble,18,41,500,830,0.4,sure,1.8165711910005484,sr
gamble,18,42,500,1060,0.4,sure,1.7949324809997051,sr
gamble,18,43,500,1890,0.3,sure,2.5080356280013802,sr
gamble,18,44,500,920,0.4,sure,1.722474181002326,sr
gamble,18,45,500,880,0.5,sure,2.487063628999749,rs
gamble,18,46,500,1220,0.3,sure,0.9505227730005572,sr
gamble,18,47,500,970,0.3,sure,1.3793864419967576,rs
