task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,58,1,500,1570,0.5,risky,1.9010571849994449,rs
gamble,58,2,500,1530,0.4,risky,2.403130892998888,sr
gamble,58,3,500,940,0.5,sure,2.77351056200132,rs
gamble,58,4,500,1770,0.5,risky,2.792891097999018,rs
gamble,58,5,500,1150,0.4,sure,2.0601830650011834,rs
gamble,58,6,500,1000,0.5,risky,2.2997601850001956,sr
gamble,58,7,500,1270,0.5,risky,1.6815837459998875,sr
gamble,58,8,500,3840,0.4,risky,1.5052827079998679,sr
gamble,58,9,500,800,0.5,sure,2.9027480080003443,sr
gamble,58,10,500,3160,0.4,risky,1.3971220010007528,rs
gamble,58,11,500,730,0.5,sure,1.3118006589993456,rs
gamble,58,12,500,300,1.0,sure,1.8052306460012915,rs
gamble,58,13,500,1960,0.4,risky,1.878903763999915,sr
gamble,58,14,500,970,0.3,sure,1.838488564000727,sr
gamble,58,15,500,920,0.4,sure,2.1837777290002123,sr
gamble,58,16,500,1340,0.3,sure,3.122731155999645,rs
gamble,58,17,500,1410,0.5,risky,2.824513396999464,rs
gamble,58,18,500,5650,0.3,risky,1.5945996740010742,sr
gamble,58,19,500,700,1.0,risky,1.756751302000339,sr
gamble,58,20,500,1890,0.3,risky,3.000947418000578,sr
gamble,58,21,500,2020,0.5,risky,1.2668267200006085,sr
gamble,58,22,500,2540,0.3,risky,1.5231069849996857,sr
gamble,58,23,500,3010,0.3,risky,1.3039467670005251,sr
gamble,58,24,500,2340,0.5,risky,1.9746570940005768,sr
gamble,58,25,500,1250,0.4,risky,3.7050575939992996,rs
gamble,58,26,500,990,0.4,sure,1.4799308139990899,rs
gamble,58,27,500,2650,0.4,risky,1.6460488060001808,sr
gamble,58,28,500,7290,0.3,risky,1.3276064170004247,sr
gamble,58,29,500,1080,0.5,sure,2.956099256998641,rs
gamble,58,30,500,1120,0.3,sure,3.9601952619996155,rs
gamble,58,31,500,1220,0.3,sure,2.0921816840000247,sr
gamble,58,32,500,1170,0.5,sure,1.5952148449996457,rs
gamble,58,33,500,1060,0.4,sure,3.629949543999828,rs
gamble,58,34,500,1490,0.3,risky,2.831148077000762,sr
gamble,58,35,500,760,0.5,sure,3.664484719000029,rs
gamble,58,36,500,1380,0.4,risky,2.04817461499988,rs
gamble,58,37,500,830,0.4,sure,3.07222950600044,rs
gamble,58,38,500,840,0.5,sure,2.455304352000894,sr
gamble,58,39,500,880,0.5,sure,1.5432553999999072,rs
gamble,58,40,500,1040,0.3,risky,4.123869493998427,sr
gamble,58,41,500,4480,0.3,risky,1.1301857770013157,sr
gamble,58,42,500,1720,0.4,risky,2.269993087998955,rs
gamble,58,43,500,3640,0.3,risky,1.9590742230011529,rs
gamble,58,44,500,1670,0.3,risky,2.7785977730000013,rs
gamble,58,45,500,870,0.4,sure,2.461687250999603,sr
gamble,58,46,500,2180,0.3,risky,1.4218107519991463,sr
gamble,58,47,500,2260,0.4,risky,1.4791073920005147,rs
