task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,33,1,500,1220,0.3,sure,2.841265053997631,sr
gamble,33,2,500,1340,0.3,risky,2.9699787959980313,rs
gamble,33,3,500,1380,0.4,risky,3.0781045030016685,rs
gamble,33,4,500,1000,0.5,risky,3.1330972219984687,sr
gamble,33,5,500,3010,0.3,risky,2.1457406890003767,sr
gamble,33,6,500,7290,0.3,risky,1.4225570039998274,rs
gamble,33,7,500,1060,0.4,risky,3.6073339840004337,sr
gamble,33,8,500,1270,0.5,risky,1.0661974510003347,sr
gamble,33,9,500,1490,0.3,sure,3.633595677001722,rs
gamble,33,10,500,880,0.5,sure,3.2025766130027478,rs
gamble,33,11,500,1960,0.4,risky,2.4049379319985746,rs
gamble,33,12,500,920,0.4,sure,1.4478538439980184,rs
gamble,33,13,500,1890,0.3,risky,2.3683495850018517,sr
gamble,33,14,500,990,0.4,sure,1.9881575990002602,sr
gamble,33,15,500,1570,0.5,risky,1.7509059940020961,sr
gamble,33,16,500,1250,0.4,sure,1.587429177998274,sr
gamble,33,17,500,1410,0.5,risky,2.053535772996838,sr
gamble,33,18,500,1770,0.5,risky,0.8698228689972893,sr
gamble,33,19,500,760,0.5,sure,1.077774709003279,sr
gamble,33,20,500,2260,0.4,risky,4.381263879997277,rs
gamble,33,21,500,1040,0.3,sure,1.2163450560001365,rs
gamble,33,22,500,2540,0.3,risky,1.2978209360007895,rs
gamble,33,23,500,970,0.3,sure,1.2788280829990981,sr
gamble,33,24,500,1080,0.5,sure,2.318811413999356,sr
gamble,33,25,500,730,0.5,sure,1.060418403998483,sr
gamble,33,26,500,1170,0.5,sure,2.491740117999143,rs
gamble,33,27,500,1120,0.3,sure,1.5785012380001717,rs
gamble,33,28,500,3640,0.3,risky,1.0050617950000742,rs
gamble,33,29,500,940,0.5,sure,1.5116879270026402,sr
gamble,33,30,500,840,0.5,sure,0.8131098029989516,sr
gamble,33,31,500,300,1.0,sure,1.82185191499957,sr
gamble,33,32,500,5650,0.3,risky,1.4802954539991333,sr
gamble,33,33,500,700,1.0,risky,1.5834708670008695,sr
gamble,33,34,500,870,0.4,sure,2.674106304999441,sr
gamble,33,35,500,1670,0.3,sure,1.5767560569984198,rs
gamble,33,36,500,2650,0.4,risky,1.5648793339969416,rs
gamble,33,37,500,3160,0.4,risky,0.8005220949999057,rs
gamble,33,38,500,4480,0.3,risky,1.3302229440014344,rs
gamble,33,39,500,2340,0.5,risky,1.9029337909996684,sr
gamble,33,40,500,830,0.4,sure,1.364355258003343,rs
gamble,33,41,500,800,0.5,sure,1.153184180999233,sr
gamble,33,42,500,2020,0.5,risky,1.1893112949983333,sr
gamble,33,43,500,3840,0.4,risky,1.3680778469970392,sr
gamble,33,44,500,1720,0.4,sure,4.243905380997603,sr
gamble,33,45,500,1530,0.4,sure,1.6929096599997138,rs
gamble,33,46,500,2180,0.3,risky,1.6264677899998787,rs
gamble,33,47,500,1150,0.4,sure,1.2764253499990446,sr
