task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,20,1,500,1960,0.4,risky,2.6327535479995277,sr
gamble,20,2,500,4480,0.3,risky,4.43356184699951,rs
gamble,20,3,500,920,0.4,risky,3.9074687539996376,rs
gamble,20,4,500,870,0.4,risky,3.3535409599999184,sr
gamble,20,5,500,940,0.5,risky,1.894298956000057,rs
gamble,20,6,500,5650,0.3,risky,2.8760348660007367,rs
gamble,20,7,500,1530,0.4,risky,1.675862627999777,rs
gamble,20,8,500,1080,0.5,sure,1.1795894440001575,sr
gamble,20,9,500,840,0.5,risky,4.525736400999449,rs
gamble,20,10,500,1060,0.4,risky,1.851271686000473,sr
gamble,20,11,500,1250,0.4,risky,3.827743651999299,sr
gamble,20,12,500,730,0.5,risky,1.244681053000022,sr
gamble,20,13,500,990,0.4,risky,1.4365155929999673,sr
gamble,20,14,500,2540,0.3,risky,3.5901854180001465,rs
gamble,20,15,500,2180,0.3,risky,1.2405455009993602,rs
gamble,20,16,500,1340,0.3,risky,2.9061677509998844,rs
gamble,20,17,500,1270,0.5,risky,1.4799968580000495,rs
gamble,20,18,500,1040,0.3,risky,4.591518399000051,rs
gamble,20,19,500,3160,0.4,risky,1.7065051979998316,rs
gamble,20,20,500,1890,0.3,risky,1.3193685080004798,sr
gamble,20,21,500,2340,0.5,risky,1.093792468999709,rs
gamble,20,22,500,1490,0.3,risky,1.2604654410006333,rs
gamble,20,23,500,1120,0.3,risky,1.8669261510003707,sr
gamble,20,24,500,700,1.0,risky,2.2272483130000182,rs
gamble,20,25,500,1770,0.5,risky,2.8755312350003805,rs
gamble,20,26,500,830,0.4,risky,1.2433892270000797,rs
gamble,20,27,500,1720,0.4,risky,1.1159721879994322,sr
gamble,20,28,500,300,1.0,sure,1.7610845139997764,rs
gamble,20,29,500,3010,0.3,risky,3.308359195999401,rs
gamble,20,30,500,1000,0.5,risky,1.5941928709999047,sr
gamble,20,31,500,2260,0.4,risky,2.1738219620001473,sr
gamble,20,32,500,3840,0.4,risky,1.561022781000247,sr
gamble,20,33,500,2020,0.5,risky,1.2441014830001222,sr
gamble,20,34,500,3640,0.3,risky,3.740849460999925,sr
gamble,20,35,500,760,0.5,sure,3.721651447000113,sr
gamble,20,36,500,1170,0.5,risky,2.4393681909996303,rs
gamble,20,37,500,1670,0.3,risky,1.4971223290003763,sr
gamble,20,38,500,1150,0.4,risky,1.5987994199995228,rs
gamble,20,39,500,1570,0.5,risky,1.8258745969997108,sr
gamble,20,40,500,1220,0.3,sure,3.8499603719992592,sr
gamble,20,41,500,970,0.3,sure,1.7950124459994186,rs
gamble,20,42,500,7290,0.3,risky,1.804678409999724,sr
gamble,20,43,500,2650,0.4,risky,3.046870508000211,sr
gamble,20,44,500,1380,0.4,risky,6.4793895280008655,rs
gamble,20,45,500,880,0.5,sure,4.7344435580007485,rs
gamble,20,46,500,800,0.5,sure,1.38074312200024,rs
gamble,20,47,500,1410,0.5,risky,2.6073029399994994,sr
