task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,46,1,500,1770,0.5,risky,1.950697747999584,sr
gamble,46,2,500,1340,0.3,sure,5.523021814999993,rs
gamble,46,3,500,970,0.3,sure,4.408156160000544,sr
gamble,46,4,500,1570,0.5,risky,2.746829144000003,sr
gamble,46,5,500,2340,0.5,risky,1.2952162930005215,sr
gamble,46,6,500,2650,0.4,risky,5.692714607999733,rs
gamble,46,7,500,1000,0.5,sure,1.5636489879998408,sr
gamble,46,8,500,5650,0.3,risky,2.9111459470004775,rs
gamble,46,9,500,1720,0.4,sure,1.597216168000159,sr
gamble,46,10,500,1490,0.3,sure,3.0557265320003353,rs
gamble,46,11,500,1380,0.4,sure,2.3117792709999776,rs
gamble,46,12,500,2260,0.4,sure,3.869180550999772,rs
gamble,46,13,500,1150,0.4,sure,1.2851934070004063,rs
gamble,46,14,500,1170,0.5,sure,2.4843381479995514,rs
gamble,46,15,500,3160,0.4,risky,2.0993774849994224,sr
gamble,46,16,500,880,0.5,sure,1.314010784999482,rs
gamble,46,17,500,800,0.5,sure,0.9432952249999289,rs
gamble,46,18,500,920,0.4,sure,3.931852044000152,sr
gamble,46,19,500,870,0.4,sure,1.6653406260002157,rs
gamble,46,20,500,1040,0.3,sure,1.8877727620001679,sr
gamble,46,21,500,1250,0.4,sure,1.6714677460004168,rs
gamble,46,22,500,3840,0.4,risky,3.431327961000534,sr
gamble,46,23,500,700,1.0,risky,1.759981386000618,rs
gamble,46,24,500,830,0.4,sure,2.138874160999876,rs
gamble,46,25,500,840,0.5,sure,1.7038862989993504,rs
gamble,46,26,500,3640,0.3,sure,4.982982826999432,rs
gamble,46,27,500,1530,0.4,sure,2.1628712479996466,sr
gamble,46,28,500,3010,0.3,sure,4.029382845999862,sr
gamble,46,29,500,1220,0.3,sure,1.695309970999915,rs
gamble,46,30,500,2180,0.3,sure,1.6932738300001802,rs
gamble,46,31,500,990,0.4,sure,2.8271572149997155,sr
gamble,46,32,500,7290,0.3,risky,1.3569648620004955,rs
gamble,46,33,500,1410,0.5,risky,3.400808878999669,sr
gamble,46,34,500,300,1.0,sure,1.3310630569994828,rs
gamble,46,35,500,1080,0.5,sure,2.1928245619992595,sr
gamble,46,36,500,730,0.5,sure,1.3542699770005129,sr
gamble,46,37,500,940,0.5,sure,1.206871030000002,sr
gamble,46,38,500,1120,0.3,sure,1.784669099999519,sr
gamble,46,39,500,4480,0.3,risky,2.6120354320000843,rs
gamble,46,40,500,1670,0.3,sure,2.3496139640001275,rs
gamble,46,41,500,2020,0.5,risky,2.9140401499998916,rs
gamble,46,42,500,1960,0.4,sure,2.4794052470006136,sr
gamble,46,43,500,760,0.5,sure,2.2545886269999755,sr
gamble,46,44,500,2540,0.3,sure,4.598838965000141,sr
gamble,46,45,500,1270,0.5,sure,1.7141971009996269,rs
gamble,46,46,500,1060,0.4,sure,1.7753607260001445,sr
gamble,46,47,500,1890,0.3,sure,1.8661058560001038,rs
