task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,21,1,500,800,0.5,sure,2.553499754000768,sr
gamble,21,2,500,1040,0.3,sure,4.134040943999935,rs
gamble,21,3,500,990,0.4,risky,4.563330812999993,sr
gamble,21,4,500,5650,0.3,risky,2.702664643999924,rs
gamble,21,5,500,1410,0.5,risky,1.7332299920008154,sr
gamble,21,6,500,840,0.5,sure,3.714152534999812,rs
gamble,21,7,500,1770,0.5,risky,2.0804040310003984,rs
gamble,21,8,500,1960,0.4,risky,4.126211585999954,rs
gamble,21,9,500,2340,0.5,risky,1.2281665230002545,rs
gamble,21,10,500,300,1.0,sure,1.581082513000183,sr
gamble,21,11,500,1080,0.5,sure,2.7039652910007135,rs
gamble,21,12,500,2180,0.3,risky,3.3029223870007627,rs
gamble,21,13,500,1060,0.4,sure,1.8126938530003827,rs
gamble,21,14,500,1170,0.5,sure,2.1750889949998964,rs
gamble,21,15,500,1380,0.4,risky,5.67370821699933,rs
gamble,21,16,500,1670,0.3,sure,5.337356085000465,rs
gamble,21,17,500,3160,0.4,risky,4.006667583000308,rs
gamble,21,18,500,7290,0.3,risky,1.7845141089992467,sr
gamble,21,19,500,760,0.5,sure,1.7001443879998988,rs
gamble,21,20,500,1000,0.5,sure,2.209916294999857,rs
gamble,21,21,500,880,0.5,risky,0.012216375999742013,sr
gamble,21,22,500,3010,0.3,risky,4.861059654999735,rs
gamble,21,23,500,1340,0.3,sure,3.404815643000802,sr
gamble,21,24,500,3640,0.3,risky,2.182965920999777,rs
gamble,21,25,500,870,0.4,sure,4.466692251000495,rs
gamble,21,26,500,1890,0.3,risky,4.210462713000197,rs
gamble,21,27,500,4480,0.3,risky,1.292541519000224,rs
gamble,21,28,500,2540,0.3,risky,1.4342253229997368,sr
gamble,21,29,500,700,1.0,risky,1.8751667959995757,rs
gamble,21,30,500,1720,0.4,risky,4.667605915999957,sr
gamble,21,31,500,920,0.4,sure,4.546667420000631,sr
gamble,21,32,500,1490,0.3,sure,4.607101987000533,sr
gamble,21,33,500,1530,0.4,sure,5.09876733999954,sr
gamble,21,34,500,1570,0.5,risky,2.864504621999913,rs
gamble,21,35,500,3840,0.4,risky,1.4408960920000027,rs
gamble,21,36,500,940,0.5,sure,1.5298303829995348,rs
gamble,21,37,500,2650,0.4,risky,1.901663126999665,rs
gamble,21,38,500,970,0.3,sure,2.1968081639997763,rs
gamble,21,39,500,1150,0.4,sure,2.2710853169992333,sr
gamble,21,40,500,1120,0.3,sure,1.7018986139992194,sr
gamble,21,41,500,2020,0.5,risky,2.181178846999501,sr
gamble,21,42,500,1250,0.4,sure,8.112226531000488,rs
gamble,21,43,500,730,0.5,sure,1.1505882080000447,sr
gamble,21,44,500,2260,0.4,risky,2.354578715000571,rs
gamble,21,45,500,1270,0.5,sure,2.3591610909998053,rs
gamble,21,46,500,1220,0.3,sure,1.8346895240001686,sr
gamble,21,47,500,830,0.4,sure,1.1549703040000168,rs
