task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,44,1,500,1960,0.4,sure,3.4766256640000393,rs
gamble,44,2,500,990,0.4,sure,1.9967196940001486,sr
gamble,44,3,500,1670,0.3,sure,1.5655670450000798,sr
gamble,44,4,500,1040,0.3,sure,1.2499848699999347,rs
gamble,44,5,500,970,0.3,sure,1.6495542479997312,sr
gamble,44,6,500,920,0.4,sure,3.3782040289997894,rs
gamble,44,7,500,870,0.4,sure,3.3253555730002518,rs
gamble,44,8,500,2540,0.3,sure,2.858570464999957,rs
gamble,44,9,500,1170,0.5,risky,1.6902768670001933,sr
gamble,44,10,500,1250,0.4,risky,1.3374145590000808,sr
gamble,44,11,500,1530,0.4,risky,1.4945662150003045,rs
gamble,44,12,500,1270,0.5,risky,1.372561406999921,rs
gamble,44,13,500,3640,0.3,sure,1.4001715049998893,rs
gamble,44,14,500,1220,0.3,sure,1.586046172999886,rs
gamble,44,15,500,1150,0.4,risky,3.205312506000155,rs
gamble,44,16,500,1340,0.3,sure,1.048188563000167,rs
gamble,44,17,500,2260,0.4,risky,1.3442092820000653,rs
gamble,44,18,500,760,0.5,sure,2.364873112999703,rs
gamble,44,19,500,7290,0.3,sure,2.4958762340002068,rs
gamble,44,20,500,1120,0.3,sure,1.8387151629999607,sr
gamble,44,21,500,2180,0.3,sure,1.4311409189999722,rs
gamble,44,22,500,1080,0.5,risky,2.5281597869998222,rs
gamble,44,23,500,4480,0.3,sure,1.3572641299997485,rs
gamble,44,24,500,830,0.4,sure,1.913148557999648,sr
gamble,44,25,500,3160,0.4,sure,1.9197178610002084,rs
gamble,44,26,500,1380,0.4,sure,1.7001247740004146,sr
gamble,44,27,500,5650,0.3,sure,1.267187851000017,sr
gamble,44,28,500,3840,0.4,risky,1.250712332999683,sr
gamble,44,29,500,1490,0.3,sure,1.459148286999607,rs
gamble,44,30,500,730,0.5,sure,1.4997505410001395,sr
gamble,44,31,500,1570,0.5,risky,1.2181991960001142,rs
gamble,44,32,500,300,1.0,sure,2.3867112920002,sr
gamble,44,33,500,2340,0.5,risky,1.7344550430002528,sr
gamble,44,34,500,1060,0.4,sure,1.2666437349998887,rs
gamble,44,35,500,800,0.5,sure,1.346429549000277,rs
gamble,44,36,500,700,1.0,risky,2.206765923000148,sr
gamble,44,37,500,3010,0.3,sure,1.9453122649997567,rs
gamble,44,38,500,1770,0.5,risky,1.5162994080001226,sr
gamble,44,39,500,880,0.5,sure,1.4746441689999301,rs
gamble,44,40,500,940,0.5,risky,2.6824463789998845,rs
gamble,44,41,500,2020,0.5,risky,1.1210225439999704,rs
gamble,44,42,500,1000,0.5,risky,1.3987919419996615,sr
gamble,44,43,500,1410,0.5,risky,1.0887863409998317,rs
gamble,44,44,500,1720,0.4,sure,1.2393420409998726,sr
gamble,44,45,500,840,0.5,sure,1.1283823310000116,sr
gamble,44,46,500,2650,0.4,sure,1.7083525210000516,rs
gamble,44,47,500,1890,0.3,sure,1.2267388079999364,rs
