task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,13,1,500,830,0.4,risky,3.6619370050002544,sr
gamble,13,2,500,2340,0.5,risky,4.958709232999354,sr
gamble,13,3,500,840,0.5,sure,1.962796807999439,sr
gamble,13,4,500,2020,0.5,risky,4.28584735000004,sr
gamble,13,5,500,3010,0.3,sure,2.4215107059999355,sr
gamble,13,6,500,1080,0.5,sure,2.5357377199998155,sr
gamble,13,7,500,1040,0.3,sure,1.7638348549999137,rs
gamble,13,8,500,1380,0.4,sure,3.9521012170007452,rs
gamble,13,9,500,700,1.0,risky,1.5561163679994934,rs
gamble,13,10,500,1960,0.4,risky,5.368352132999462,sr
gamble,13,11,500,800,0.5,sure,1.7166368990001502,rs
gamble,13,12,500,2650,0.4,risky,2.3697743079992506,rs
gamble,13,13,500,940,0.5,sure,1.5250264639998932,rs
gamble,13,14,500,1220,0.3,sure,2.042151069999818,sr
gamble,13,15,500,1410,0.5,risky,5.562942135999947,rs
gamble,13,16,500,2260,0.4,risky,2.5590126189999864,rs
gamble,13,17,500,1170,0.5,risky,4.570547084999816,sr
gamble,13,18,500,1670,0.3,sure,2.118539768000119,sr
gamble,13,19,500,2180,0.3,sure,4.740045163000104,sr
gamble,13,20,500,5650,0.3,risky,2.521103619999849,sr
gamble,13,21,500,1720,0.4,risky,2.2158197329999894,rs
gamble,13,22,500,990,0.4,sure,1.9686348999994152,sr
gamble,13,23,500,300,1.0,sure,1.68500749299983,sr
gamble,13,24,500,880,0.5,risky,5.235365360999822,sr
gamble,13,25,500,870,0.4,sure,2.181608779999806,sr
gamble,13,26,500,2540,0.3,risky,3.4396583329998975,sr
gamble,13,27,500,1250,0.4,sure,5.016584073000558,rs
gamble,13,28,500,4480,0.3,risky,2.098804285999904,sr
gamble,13,29,500,730,0.5,sure,1.969341961000282,rs
gamble,13,30,500,7290,0.3,risky,2.964896332000535,sr
gamble,13,31,500,760,0.5,sure,2.992269737999777,sr
gamble,13,32,500,1570,0.5,risky,1.7392046019995178,sr
gamble,13,33,500,970,0.3,sure,3.2552670909999506,sr
gamble,13,34,500,1770,0.5,risky,2.02407335999942,sr
gamble,13,35,500,3640,0.3,risky,2.794291078999777,sr
gamble,13,36,500,1000,0.5,sure,4.556195557999672,rs
gamble,13,37,500,1490,0.3,sure,2.920705325000199,rs
gamble,13,38,500,1270,0.5,risky,3.20656391600005,sr
gamble,13,39,500,1120,0.3,sure,1.7690440610003861,sr
gamble,13,40,500,1060,0.4,risky,5.060521728999447,sr
gamble,13,41,500,1890,0.3,risky,3.3394531850008207,rs
gamble,13,42,500,1340,0.3,sure,1.9615903909998451,sr
gamble,13,43,500,920,0.4,sure,2.4454098349997366,sr
gamble,13,44,500,1150,0.4,sure,2.7172231419990567,rs
gamble,13,45,500,3160,0.4,risky,1.3467312929988111,sr
gamble,13,46,500,1530,0.4,sure,4.223146059999635,rs
gamble,13,47,500,3840,0.4,risky,1.3369730039994465,sr
