task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,11,1,500,760,0.5,sure,9.361956328999895,rs
gamble,11,2,500,1530,0.4,sure,4.622394725000049,rs
gamble,11,3,500,3010,0.3,sure,6.313300348000212,sr
gamble,11,4,500,880,0.5,sure,5.039414819000285,sr
gamble,11,5,500,7290,0.3,sure,4.600182690000111,sr
gamble,11,6,500,1720,0.4,sure,3.0907201690001784,rs
gamble,11,7,500,2650,0.4,sure,4.618177039000329,rs
gamble,11,8,500,2260,0.4,sure,5.555963176000205,rs
gamble,11,9,500,1770,0.5,sure,1.3689530500000728,sr
gamble,11,10,500,2180,0.3,sure,1.428251347999776,rs
gamble,11,11,500,870,0.4,sure,1.725095698000132,sr
gamble,11,12,500,1040,0.3,sure,1.4508802590003143,sr
gamble,11,13,500,2540,0.3,sure,2.8196681340000396,rs
gamble,11,14,500,1960,0.4,sure,1.4606396929998482,sr
gamble,11,15,500,1120,0.3,sure,1.292105255000024,rs
gamble,11,16,500,830,0.4,sure,1.3553153399998337,rs
gamble,11,17,500,1000,0.5,sure,2.6956482400000823,rs
gamble,11,18,500,1340,0.3,sure,2.750186697999652,rs
gamble,11,19,500,1670,0.3,sure,1.633771404000072,rs
gamble,11,20,500,800,0.5,sure,2.3070361109998885,rs
gamble,11,21,500,1150,0.4,sure,1.1612070549999771,rs
gamble,11,22,500,1570,0.5,sure,3.101613205000376,sr
gamble,11,23,500,700,1.0,risky,3.6035552799999095,sr
gamble,11,24,500,970,0.3,sure,5.2701558230000956,sr
gamble,11,25,500,1220,0.3,sure,2.7734381820000635,rs
gamble,11,26,500,3640,0.3,sure,3.1778063679998922,sr
gamble,11,27,500,1490,0.3,sure,3.7413551889999326,sr
gamble,11,28,500,300,1.0,sure,5.6418016239999815,rs
gamble,11,29,500,4480,0.3,sure,3.7381578569998055,rs
gamble,11,30,500,940,0.5,sure,3.175142555000093,sr
gamble,11,31,500,5650,0.3,sure,7.258120381000026,sr
gamble,11,32,500,3840,0.4,sure,7.162910069999725,sr
gamble,11,33,500,1080,0.5,sure,3.870430870999826,sr
gamble,11,34,500,990,0.4,sure,1.6225978160000523,rs
gamble,11,35,500,2340,0.5,sure,1.8478297360002216,rs
gamble,11,36,500,920,0.4,sure,1.5842028560000472,sr
gamble,11,37,500,1060,0.4,sure,1.2832108060001701,rs
gamble,11,38,500,840,0.5,sure,1.5063183299998855,sr
gamble,11,39,500,1380,0.4,sure,1.320378559999881,rs
gamble,11,40,500,1170,0.5,sure,2.117987768000148,rs
gamble,11,41,500,1410,0.5,sure,2.8993634440003007,rs
gamble,11,42,500,1270,0.5,sure,5.425905575999877,rs
gamble,11,43,500,1250,0.4,sure,2.011929232000057,sr
gamble,11,44,500,730,0.5,sure,1.261864873000377,rs
gamble,11,45,500,2020,0.5,sure,1.452833463999923,sr
gamble,11,46,500,1890,0.3,sure,4.24470761800012,rs
gamble,11,47,500,3160,0.4,sure,1.453461348000019,sr
