task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,12,1,500,3640,0.3,risky,6.534904643000118,sr
gamble,12,2,500,920,0.4,sure,4.724504023000009,rs
gamble,12,3,500,1410,0.5,risky,1.9628863950001687,rs
gamble,12,4,500,1150,0.4,sure,4.270120133000091,sr
gamble,12,5,500,1270,0.5,sure,3.1253827399996226,rs
gamble,12,6,500,940,0.5,sure,2.0590050440005143,sr
gamble,12,7,500,1570,0.5,risky,3.0670988889996806,rs
gamble,12,8,500,1220,0.3,sure,2.61039576299936,rs
gamble,12,9,500,7290,0.3,sure,6.33259126700068,sr
gamble,12,10,500,700,1.0,risky,1.730247715000587,rs
gamble,12,11,500,1380,0.4,sure,5.006439595000302,sr
gamble,12,12,500,1720,0.4,risky,4.824919139000485,sr
gamble,12,13,500,800,0.5,sure,3.2102372810004454,rs
gamble,12,14,500,3010,0.3,risky,3.1798856760005947,sr
gamble,12,15,500,300,1.0,sure,1.7590904879998561,rs
gamble,12,16,500,2260,0.4,sure,3.338644863000809,sr
gamble,12,17,500,1120,0.3,sure,2.263658385000781,sr
gamble,12,18,500,990,0.4,sure,3.1514630889996624,sr
gamble,12,19,500,3160,0.4,risky,5.2038673039996866,sr
gamble,12,20,500,2340,0.5,risky,2.7270361089995276,rs
gamble,12,21,500,1340,0.3,sure,3.2761848540003484,sr
gamble,12,22,500,870,0.4,sure,4.282331802000044,sr
gamble,12,23,500,1170,0.5,sure,3.8906802539995624,sr
gamble,12,24,500,3840,0.4,risky,4.392655760000707,sr
gamble,12,25,500,880,0.5,sure,2.1076828009991004,rs
gamble,12,26,500,730,0.5,sure,2.80995132299995,sr
gamble,12,27,500,970,0.3,sure,5.084838301000673,sr
gamble,12,28,500,5650,0.3,risky,3.251981366000109,sr
gamble,12,29,500,1890,0.3,sure,3.556594354000481,rs
gamble,12,30,500,1000,0.5,sure,3.2243750630004797,sr
gamble,12,31,500,1490,0.3,sure,5.385742009999376,sr
gamble,12,32,500,840,0.5,sure,1.8938125459999355,sr
gamble,12,33,500,1670,0.3,sure,2.027190107000024,sr
gamble,12,34,500,1040,0.3,sure,3.1648974709996764,rs
gamble,12,35,500,830,0.4,sure,2.6083377850000034,rs
gamble,12,36,500,1060,0.4,sure,2.3623562220000167,rs
gamble,12,37,500,2180,0.3,risky,3.614511152999512,sr
gamble,12,38,500,2540,0.3,sure,8.240400435000083,sr
gamble,12,39,500,1080,0.5,sure,1.9932485029994496,rs
gamble,12,40,500,2650,0.4,risky,4.0439935139993395,sr
gamble,12,41,500,1250,0.4,sure,2.220125161999931,sr
gamble,12,42,500,2020,0.5,risky,2.949682868000309,rs
gamble,12,43,500,4480,0.3,risky,3.2027054569998654,rs
gamble,12,44,500,1960,0.4,risky,5.940715806999833,sr
gamble,12,45,500,1530,0.4,sure,1.9778849770000306,sr
gamble,12,46,500,1770,0.5,risky,3.453250993000438,rs
gamble,12,47,500,760,0.5,sure,1.9571870700001455,sr
