task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,36,1,500,1120,0.3,sure,7.2079000580001775,rs
gamble,36,2,500,2180,0.3,risky,2.346421055999599,rs
gamble,36,3,500,840,0.5,sure,1.4545908360000794,rs
gamble,36,4,500,1150,0.4,sure,4.342246901999715,sr
gamble,36,5,500,2650,0.4,risky,1.7875613730002442,rs
gamble,36,6,500,970,0.3,risky,1.525512599999729,sr
gamble,36,7,500,5650,0.3,risky,2.5220226949995777,sr
gamble,36,8,500,1530,0.4,risky,2.311286026000289,rs
gamble,36,9,500,1170,0.5,risky,2.81339401599962,rs
gamble,36,10,500,1000,0.5,sure,1.2307740000001104,rs
gamble,36,11,500,1250,0.4,sure,2.5915099399999235,rs
gamble,36,12,500,1570,0.5,risky,1.5303627610001058,rs
gamble,36,13,500,1340,0.3,sure,1.9992139549999592,sr
gamble,36,14,500,1270,0.5,sure,2.705005540000002,sr
gamble,36,15,500,1490,0.3,risky,3.0469441709997227,sr
gamble,36,16,500,1080,0.5,sure,1.902945290000389,rs
gamble,36,17,500,1720,0.4,risky,1.8279936859998998,sr
gamble,36,18,500,940,0.5,sure,2.2847837569997864,sr
gamble,36,19,500,830,0.4,sure,3.6510933899999145,rs
gamble,36,20,500,990,0.4,sure,3.011595275000218,sr
gamble,36,21,500,2540,0.3,risky,2.4288132140000016,rs
gamble,36,22,500,730,0.5,sure,3.421917404999931,sr
gamble,36,23,500,2020,0.5,risky,1.62288906699996,rs
gamble,36,24,500,7290,0.3,risky,2.409050985000249,sr
gamble,36,25,500,800,0.5,sure,4.026296455999727,sr
gamble,36,26,500,3640,0.3,risky,1.322761822999837,sr
gamble,36,27,500,3010,0.3,risky,1.0961848570000257,sr
gamble,36,28,500,3160,0.4,risky,1.0387626189999537,sr
gamble,36,29,500,1670,0.3,sure,4.886153087999901,rs
gamble,36,30,500,1380,0.4,sure,1.2205644400000892,rs
gamble,36,31,500,2260,0.4,risky,2.3254854930000874,rs
gamble,36,32,500,1040,0.3,sure,1.1142058319996977,rs
gamble,36,33,500,4480,0.3,risky,2.383515770000031,rs
gamble,36,34,500,920,0.4,sure,1.2981659609999951,sr
gamble,36,35,500,1220,0.3,sure,4.192269804999796,rs
gamble,36,36,500,1960,0.4,risky,2.010562886000116,sr
gamble,36,37,500,1890,0.3,sure,1.8509027479999531,sr
gamble,36,38,500,300,1.0,sure,2.1944254989998626,sr
gamble,36,39,500,880,0.5,sure,1.3243217400004141,rs
gamble,36,40,500,1060,0.4,sure,3.337830316000236,sr
gamble,36,41,500,1770,0.5,risky,2.4223574050001844,rs
gamble,36,42,500,2340,0.5,risky,1.6871141010001338,rs
gamble,36,43,500,870,0.4,sure,0.9331775629998447,rs
gamble,36,44,500,3840,0.4,risky,1.3777148399999533,sr
gamble,36,45,500,700,1.0,risky,1.7401747229996545,sr
gamble,36,46,500,1410,0.5,sure,4.376784217000022,rs
gamble,36,47,500,760,0.5,sure,0.9874727440001152,rs
