task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble,60,1,500,1060,0.4,sure,4.052974884001742,rs
gamble,60,2,500,1250,0.4,sure,2.821586230998946,sr
gamble,60,3,500,4480,0.3,sure,3.2229000639999867,rs
gamble,60,4,500,990,0.4,sure,1.9284094019967597,rs
gamble,60,5,500,5650,0.3,sure,2.8621249229981913,sr
gamble,60,6,500,830,0.4,sure,2.013357175997953,rs
gamble,60,7,500,1150,0.4,sure,2.1740704469993943,rs
gamble,60,8,500,1080,0.5,sure,2.778217841998412,rs
gamble,60,9,500,2180,0.3,sure,2.2529649940006493,rs
gamble,60,10,500,730,0.5,sure,1.60662715899889,sr
gamble,60,11,500,2540,0.3,sure,3.3842104229988763,sr
gamble,60,12,500,920,0.4,sure,3.315268357997411,rs
gamble,60,13,500,970,0.3,sure,1.633616996998171,rs
gamble,60,14,500,700,1.0,risky,2.4973072259999753,rs
gamble,60,15,500,1040,0.3,sure,3.8091472900014196,sr
gamble,60,16,500,1270,0.5,sure,1.9943683210003655,rs
gamble,60,17,500,2340,0.5,risky,3.756735808998201,rs
gamble,60,18,500,880,0.5,sure,1.9284130340020056,rs
gamble,60,19,500,2260,0.4,sure,2.606397788000322,sr
gamble,60,20,500,1410,0.5,sure,1.4954904430014722,rs
gamble,60,21,500,760,0.5,sure,1.6944590330022038,sr
gamble,60,22,500,1340,0.3,sure,3.5971903649988235,rs
gamble,60,23,500,800,0.5,sure,2.5755119010027556,rs
gamble,60,24,500,1170,0.5,sure,2.4749402870002086,rs
gamble,60,25,500,870,0.4,sure,1.9625987899999018,sr
gamble,60,26,500,1890,0.3,sure,1.4694507099993643,rs
gamble,60,27,500,3160,0.4,sure,4.70963004800069,sr
gamble,60,28,500,1120,0.3,sure,1.0830515809975623,rs
gamble,60,29,500,1570,0.5,sure,3.378438437001023,sr
gamble,60,30,500,2020,0.5,risky,3.85368742799983,sr
gamble,60,31,500,1770,0.5,sure,1.3496409629988193,sr
gamble,60,32,500,1490,0.3,sure,1.922133768999629,rs
gamble,60,33,500,940,0.5,sure,2.4553093049980816,rs
gamble,60,34,500,1380,0.4,sure,3.4963043610005116,rs
gamble,60,35,500,7290,0.3,risky,4.174083595997217,sr
gamble,60,36,500,1720,0.4,sure,1.8346546319990011,sr
gamble,60,37,500,300,1.0,sure,1.6031588149999152,rs
gamble,60,38,500,3840,0.4,risky,6.532847454000148,rs
gamble,60,39,500,1220,0.3,sure,1.2515195900014078,sr
gamble,60,40,500,3010,0.3,sure,2.8992376109999896,rs
gamble,60,41,500,1000,0.5,sure,1.186159699998825,sr
gamble,60,42,500,1960,0.4,sure,1.8451331469987053,rs
gamble,60,43,500,840,0.5,sure,1.2293087520010886,sr
gamble,60,44,500,1670,0.3,sure,2.013503893998859,sr
gamble,60,45,500,2650,0.4,sure,1.9521575209982984,sr
gamble,60,46,500,3640,0.3,sure,1.9395216670018272,sr
gamble,60,47,500,1530,0.4,sure,3.673229275002086,rs
