task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,6,1,pre,3,64,clockwise,clockwise,correct,1.0526075060006406,ac,850,10,500,solo,5.087017177000234,sg,2.0,4.041251598999224,4,"[(4, 0.00036534600076265633), (3, 3.338344801999483), (2, 3.8181794689990056), (2, 4.042135801999393)]",0.47573779970091457
group,6,2,post,3,64,clockwise,clockwise,correct,1.4560668900012388,ac,550,10,500,group,0.9566626810010348,sg,4.0,2.4286570719996234,5,"[(5, 0.00047571200047968887), (4, 1.917668969999795), (4, 2.4295911560002423)]",0.4436946300641868
group,6,3,post,3,32,clockwise,clockwise,correct,1.9267868909992103,ac,550,-10,500,group,4.127915146000305,sg,4.0,1.4094039049996354,4,"[(4, 0.00047412699859705754), (4, 1.410460379000142)]",0.4029967339789019
group,6,4,post,3,8,clockwise,clockwise,correct,0.8649603640005807,ac,550,-10,500,solo,1.0289535310002975,sg,6.0,2.3230322589988646,6,"[(6, 0.000482651998026995), (6, 2.3240332069981378)]",0.45409712278396847
group,6,5,post,-3,64,anticlockwise,anticlockwise,correct,1.0975946260005003,ca,500,0,500,group,4.196479564001493,gs,2.0,3.457945125999686,2,"[(2, 0.0004727239975181874), (2, 3.458984548000444)]",0.5867927982986395
group,6,6,post,3,16,clockwise,clockwise,correct,0.8321815880008216,ca,1040,10,500,solo,0.9337576960024307,gs,4.0,4.134267240999179,3,"[(3, 0.0004872620011155959), (4, 3.8631713239992678), (4, 4.1350177569984226)]",0.4596760754629422
group,6,7,post,-3,16,anticlockwise,anticlockwise,correct,0.6476892979990225,ac,1150,-10,500,solo,0.9801370579989452,gs,4.0,2.162812030001078,6,"[(6, 0.0004894740013696719), (5, 1.6039480319996073), (4, 1.8918602619996818), (4, 2.1637085229995137)]",0.5081931423405075
group,6,8,post,-3,8,anticlockwise,anticlockwise,correct,0.7912442270026077,ca,700,-10,500,solo,1.214663164999365,sg,4.0,2.5006945009990886,2,"[(2, 0.0005127209988131654), (3, 1.9256858420012577), (4, 2.1656064390008396), (4, 2.501629906000744)]",0.420247333408292
group,6,9,post,-3,32,anticlockwise,anticlockwise,correct,1.413267530999292,ac,850,10,500,solo,5.891524205002497,sg,2.0,2.6069828610015975,6,"[(6, 0.0004788570004166104), (5, 1.3440612609992968), (4, 1.6639378430008946), (3, 1.871878285001003), (2, 2.0959904539995478), (2, 2.6078594520004117)]",0.5229184465776225
group,6,10,post,3,8,clockwise,clockwise,correct,0.7462508780008648,ca,850,0,500,solo,1.2992202790010197,sg,1.0,1.397341702999256,3,"[(3, 0.0004980900012014899), (2, 0.5023211230000015), (1, 1.142192752999108), (1, 1.3982301530013501)]",0.5835507521842844
group,6,11,post,-3,64,clockwise,anticlockwise,wrong,1.1417225810000673,ac,1400,0,500,solo,1.0547122700008913,sg,3.0,3.9471302810015914,5,"[(5, 0.0004804109994438477), (4, 1.8517930090019945), (3, 2.0440068090028944), (3, 3.948139672000252)]",0.4491827041567243
group,6,12,post,-3,32,anticlockwise,anticlockwise,correct,0.6951109309993626,ca,770,0,500,solo,1.217739044001064,gs,4.0,2.7592602530021395,1,"[(1, 0.000475401000585407), (2, 1.2401910330008832), (3, 1.6722245679993648), (4, 2.2642874749981274), (4, 2.760152754999581)]",0.4387245275705085
group,6,13,post,3,64,clockwise,clockwise,correct,2.015831035001611,ac,770,10,500,group,2.05438672800301,gs,5.0,1.3073305380021338,5,"[(5, 0.0004820630019821692), (5, 1.3081042789999628)]",0.46310704858173873
group,6,14,post,3,32,clockwise,clockwise,correct,0.7823484949985868,ac,500,10,500,group,1.077771386000677,sg,6.0,1.4241361349995714,6,"[(6, 0.0004835010004171636), (6, 0.7527860369991686), (6, 1.4250592300013523)]",0.49220631761021855
