task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,60,1,post,-3,8,anticlockwise,anticlockwise,correct,0.7195517729996936,ca,590,-10,500,solo,2.1860812959967006,sg,6.0,1.8640886559987848,6,"[(6, 0.0003637310001067817), (6, 1.865058991999831)]",0.4599266417337825
group,60,2,pre,-3,32,anticlockwise,anticlockwise,correct,1.305443181998271,ca,940,0,500,solo,4.851053716000024,gs,4.0,3.211947578998661,5,"[(5, 0.0004965050029568374), (4, 1.9169062510009098), (4, 3.2127691759997106)]",0.44593026822730175
group,60,3,post,-3,64,anticlockwise,anticlockwise,correct,1.0235010209980828,ac,940,10,500,group,1.2941124880017014,gs,2.0,1.7923315989974071,5,"[(5, 0.0004794749984284863), (4, 1.0734566079991055), (3, 1.2332566039985977), (2, 1.361379207999562), (2, 1.793230045997916)]",0.5615379325912407
group,60,4,post,3,8,clockwise,clockwise,correct,1.0187435970001388,ca,590,10,500,solo,1.0650559729983797,gs,6.0,0.9488108619989362,5,"[(5, 0.0004879139996774029), (6, 0.6457742630009307), (6, 0.9495331600010104)]",0.5953981572586329
group,60,5,post,3,16,anticlockwise,clockwise,wrong,1.3466912420008157,ac,850,10,500,solo,3.7168051859989646,gs,2.0,1.0300466179978685,5,"[(5, 0.00048083000001497567), (4, 0.47102882099716226), (3, 0.6788952889983193), (2, 0.8709886939977878), (2, 1.0308331819978775)]",0.5483064193884755
group,60,6,post,-3,32,anticlockwise,anticlockwise,correct,1.3787967470016156,ca,550,10,500,group,2.3702430129997083,gs,5.0,2.9058309249994636,2,"[(2, 0.00048253199929604307), (3, 0.9228180620011699), (4, 1.4828736600029515), (5, 2.4586406080015877), (5, 2.906698361999588)]",0.5069886558128913
group,60,7,post,3,64,clockwise,clockwise,correct,1.2246360350000032,ac,640,-10,500,group,1.5349540349998279,sg,1.0,0.950862869998673,2,"[(2, 0.0004846240008191671), (1, 0.6320264130008582), (1, 0.951740222000808)]",0.5938630401889307
group,60,8,post,3,32,clockwise,clockwise,correct,1.9311580350004078,ac,640,10,500,solo,4.708694958997512,sg,3.0,2.382870831002947,5,"[(5, 0.0005106190001242794), (4, 1.407759267000074), (3, 2.191746198997862), (3, 2.383758582000155)]",0.4306272357738249
group,60,9,post,-3,16,anticlockwise,anticlockwise,correct,0.9161087579996092,ca,500,10,500,group,1.0936398539997754,gs,5.0,1.1036658009979874,2,"[(2, 0.000511394002387533), (3, 0.4645468449998589), (4, 0.6724171650021162), (5, 0.864622731001873), (5, 1.1044445160005125)]",0.5661638139526576
group,60,10,post,-3,32,anticlockwise,anticlockwise,correct,2.280133593998471,ac,640,10,500,solo,4.948058563000814,sg,4.0,1.5400453620022745,2,"[(2, 0.0004825910000363365), (3, 0.7569100689979678), (4, 0.9969967260003614), (4, 1.5409490009988076)]",0.5561572300338078
group,60,11,post,3,32,clockwise,clockwise,correct,0.7353282509975543,ca,550,0,500,group,1.2244151720005902,gs,2.0,1.5337237220010138,2,"[(2, 0.0005024050005886238), (2, 1.5346850120004092)]",0.447553788236683
