task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,16,1,post,3,8,clockwise,clockwise,correct,0.7259697869994852,ac,1400,0,500,solo,1.472543272000621,sg,5.0,1.1964997460017912,3,"[(3, 0.0005019799973524641), (4, 0.4613606940001773), (5, 0.6532696350004699), (5, 1.1974608560012712)]",0.5444368113532075
group,16,2,post,-3,32,anticlockwise,anticlockwise,correct,0.8022418069995183,ac,1400,0,500,solo,1.6736459669991746,sg,6.0,4.444842230001086,4,"[(4, 0.0005096750028315), (5, 1.0377657990029547), (6, 2.7977303820007364), (6, 4.445589710001514)]",0.5049273107240136
group,16,3,post,3,64,clockwise,clockwise,correct,1.0088728539994918,ac,1150,10,500,solo,6.9273748449995765,gs,4.0,1.3135108210008184,3,"[(3, 0.0004927589980070479), (4, 0.5941904959981912), (4, 1.3143048400015687)]",0.5290831807225114
group,16,4,post,-3,16,anticlockwise,anticlockwise,correct,0.5789659030015173,ac,700,10,500,solo,1.7468432120003854,gs,4.0,2.4022623720011325,2,"[(2, 0.0005555460011237301), (3, 0.8352544909976132), (4, 1.9871820080006728), (4, 2.4032212479978625)]",0.5173079308091126
group,16,5,post,-3,64,clockwise,anticlockwise,wrong,0.9498038089986949,ac,1040,-10,500,group,2.4395969750003133,sg,3.0,4.268130248001398,2,"[(2, 0.00048647699804860167), (3, 0.7490018999997119), (4, 0.909127498001908), (3, 1.3571228350010642), (2, 2.909080877001543), (3, 3.2449724180005433), (3, 4.269013578999875)]",0.5849792217204951
group,16,6,post,-3,8,anticlockwise,anticlockwise,correct,0.683329170999059,ca,1270,-10,500,solo,1.0467826160020195,gs,5.0,2.2591666169973905,5,"[(5, 0.0004912130025331862), (5, 2.260005928001192)]",0.4299569185370107
group,16,7,post,3,16,clockwise,clockwise,correct,0.5607629779988201,ac,500,10,500,solo,5.6327779059975,gs,3.0,3.9420220899992273,4,"[(4, 0.0004809399979421869), (3, 0.7269359560013982), (2, 0.9187431240025035), (3, 1.3670254340031534), (3, 3.943036190001294)]",0.45817787509892854
group,16,8,post,3,32,clockwise,clockwise,correct,0.7171433639996394,ca,590,10,500,solo,1.2236832179987687,gs,4.0,2.2529806130005454,6,"[(6, 0.00047776399878785014), (5, 1.1180384750005032), (4, 1.3420212490018457), (4, 2.2538696010014974)]",0.5283322867811193
group,16,9,pre,-3,32,anticlockwise,anticlockwise,correct,2.395879280000372,ac,1040,0,500,solo,5.890331917998992,sg,3.0,2.7059148309999728,2,"[(2, 0.0005122209986438975), (3, 0.995003320997057), (4, 1.5548533999972278), (3, 1.9867961419986386), (3, 2.706705456999771)]",0.5776850044235378
group,16,10,post,3,32,clockwise,clockwise,correct,1.0512265830002434,ca,940,10,500,solo,1.4958159499983594,sg,4.0,1.905430194998189,5,"[(5, 0.00047362500117742456), (4, 0.8984943879986531), (4, 1.9063929580006516)]",0.5498523267315634
group,16,11,post,-3,8,anticlockwise,anticlockwise,correct,0.9711313400002837,ca,550,10,500,solo,1.4667399260033562,gs,4.0,1.9909438809991116,2,"[(2, 0.0005082820025563706), (3, 0.6480313920001208), (4, 0.8079090749997704), (4, 1.9919272490005824)]",0.5474507682759412
group,16,12,post,3,16,clockwise,clockwise,correct,0.7800231200017151,ca,700,-10,500,solo,1.604586195997399,sg,4.0,1.2580288509998354,4,"[(4, 0.00048166899796342477), (4, 1.2589725040015765)]",0.5222390061017912
group,16,13,post,-3,32,anticlockwise,anticlockwise,correct,2.176482794999174,ac,1150,-10,500,solo,10.416637559002993,gs,2.0,3.0796563799995056,1,"[(1, 0.00047997799993027), (2, 0.9366963529973873), (3, 1.1287015109992353), (2, 2.4887101700005587), (2, 3.0803467639998416)]",0.42642009663673
group,16,14,post,3,64,anticlockwise,clockwise,wrong,1.5352090850028617,ca,590,-10,500,group,1.5928529640004854,sg,2.0,3.05455554099899,5,"[(5, 0.000516771000548033), (4, 1.4873870549999992), (3, 1.6954667159989185), (2, 2.559463790999871), (2, 3.055401690002327)]",0.5978201221066725
group,16,15,pre,-3,16,anticlockwise,anticlockwise,correct,1.589680272998521,ac,500,-10,500,group,5.54555647899906,sg,3.0,1.8850458470005833,6,"[(6, 0.0004789400009030942), (5, 1.0060887330000696), (4, 1.2300193670016597), (3, 1.4220637739999802), (3, 1.8859164220011735)]",0.4383602472104284
group,16,16,post,-3,64,anticlockwise,anticlockwise,correct,0.5822586760004924,ac,550,10,500,solo,1.65342944099757,sg,4.0,1.465326138000819,5,"[(5, 0.000488937999762129), (4, 1.0022756519974791), (4, 1.466251423000358)]",0.5534867149292327
group,16,17,post,-3,16,anticlockwise,anticlockwise,correct,0.791901192998921,ca,850,-10,500,solo,1.0546873160019459,sg,3.0,4.4268767809990095,6,"[(6, 0.0004831160003959667), (5, 0.7638919560013164), (4, 0.9558181850006804), (3, 1.7395094610001252), (2, 2.5717512219998753), (3, 4.043794373003038), (3, 4.427808649001236)]",0.4576616703957902
group,16,18,post,3,8,clockwise,clockwise,correct,0.9154597200031276,ca,940,0,500,solo,1.2383632479977678,gs,5.0,1.4189147300021432,5,"[(5, 0.000531642999703763), (5, 1.419683668998914)]",0.43588676962233097
group,16,19,post,-3,8,anticlockwise,anticlockwise,correct,0.6475785459988401,ac,770,10,500,solo,1.029538456001319,gs,5.0,2.3861565659972257,1,"[(1, 0.00048358300045947544), (2, 0.9471758069994394), (3, 1.1390980940013833), (4, 1.2989936510020925), (5, 1.4430123279998952), (5, 2.3871097629998985)]",0.5092508214618576
group,16,20,post,-3,32,clockwise,anticlockwise,wrong,0.8432354100004886,ca,770,-10,500,solo,5.968566466999619,sg,4.0,1.4316676009984803,1,"[(1, 0.0004921830004604999), (2, 0.6166710239995155), (3, 0.7924497050007631), (4, 1.0164789689988538), (4, 1.4324485580000328)]",0.4404302836808862
group,16,21,post,-3,64,anticlockwise,anticlockwise,correct,1.8584987489994091,ac,640,0,500,group,4.062199658001191,sg,3.0,1.8426587940011814,2,"[(2, 0.0004821170005016029), (3, 0.9636418420013797), (3, 1.8433833269991737)]",0.5887433694233619
group,16,22,post,3,32,anticlockwise,clockwise,wrong,2.669924757999979,ac,1150,0,500,solo,0.8901255070013576,gs,2.0,1.9004046630034281,4,"[(4, 0.00047991000246838666), (3, 0.7015088539992576), (2, 0.8933174419980787), (2, 1.9013308499997947)]",0.5335074155464303
group,16,23,post,-3,16,anticlockwise,anticlockwise,correct,0.8366252289997647,ca,640,10,500,solo,0.8096029309999722,sg,4.0,1.4709031940001296,5,"[(5, 0.0004861209999944549), (4, 1.0718597880004381), (4, 1.4718167079990963)]",0.5728303721230766
group,16,24,post,3,64,clockwise,clockwise,correct,1.2446196980017703,ca,500,10,500,group,1.3773559680012113,sg,1.0,5.504164064001088,2,"[(2, 0.0004842220005230047), (3, 1.8091451040018), (2, 2.593193730001076), (1, 5.025296243002231), (1, 5.505121146001329)]",0.48048584999306065
group,16,25,pre,3,8,clockwise,clockwise,correct,1.8432981959995232,ca,1270,0,500,solo,2.695300966002833,sg,5.0,1.6485003849993518,3,"[(3, 0.0005523469990293961), (4, 0.9615271680013393), (5, 1.137305103999097), (5, 1.6493629420001525)]",0.4736718737468218
group,16,26,post,3,8,clockwise,clockwise,correct,0.9302025360011612,ca,590,10,500,solo,0.8036254180005926,gs,5.0,3.2096319039992522,1,"[(1, 0.00047918600103002973), (2, 0.47468674199990346), (3, 0.6505709539997042), (4, 0.7944321280010627), (5, 1.4345459609976388), (5, 3.2105785839994496)]",0.5684760413296838
group,16,27,post,3,16,clockwise,clockwise,correct,0.8286214729996573,ac,590,-10,500,group,2.9461302179988706,gs,3.0,1.5544674880002276,6,"[(6, 0.0005004199992981739), (5, 0.5954883570011589), (4, 0.7874559640004009), (3, 0.9953648880000401), (3, 1.555263702000957)]",0.5898055145245293
group,16,28,post,-3,16,clockwise,anticlockwise,wrong,0.7340018149989191,ac,770,10,500,solo,0.9190124479973747,sg,3.0,1.144804949999525,1,"[(1, 0.00047791199904168025), (2, 0.5537967359996401), (3, 0.7616516689995478), (3, 1.1456817670004966)]",0.4215868557345761
group,16,29,post,3,16,clockwise,clockwise,correct,1.0716594799996528,ac,940,0,500,solo,1.1627387250009633,gs,3.0,2.27462177200141,2,"[(2, 0.0004971080015820917), (3, 1.1395382519986015), (3, 2.275599112999771)]",0.5623948386541975
