task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,31,1,post,3,16,clockwise,clockwise,correct,0.6387331010009802,ac,1040,10,500,solo,1.0206885739971767,gs,4.0,1.2734973970000283,3,"[(3, 0.00035543700141715817), (4, 0.8905814070021734), (4, 1.2744252160009637)]",0.5654312800316205
group,31,2,post,3,64,anticlockwise,clockwise,wrong,1.215088230001129,ac,940,-10,500,solo,3.157664518999809,sg,2.0,0.9736211230010667,3,"[(3, 0.00046767000094405375), (2, 0.7664997769970796), (2, 0.9743065229995409)]",0.44901713815157657
group,31,3,post,-3,64,anticlockwise,anticlockwise,correct,1.0234203670006536,ac,940,10,500,solo,2.5577484009991167,gs,2.0,1.4060076360001403,4,"[(4, 0.0004787199977727141), (3, 0.622879082999134), (2, 0.8309293120000802), (2, 1.4067646370021976)]",0.45011520799516624
group,31,4,post,3,32,anticlockwise,clockwise,wrong,1.3069102389999898,ca,550,10,500,group,4.397909706000064,sg,5.0,1.683878771000309,4,"[(4, 0.0004908560003968887), (5, 1.4768871380001656), (5, 1.6848613889997068)]",0.5447133003190798
group,31,5,post,3,8,clockwise,clockwise,correct,0.6183233150004526,ac,590,-10,500,solo,3.8330527280013484,sg,4.0,1.39755994799998,5,"[(5, 0.0004889989977527875), (4, 1.1265505849987676), (4, 1.398311762000958)]",0.42012921604998454
group,31,6,post,-3,16,anticlockwise,anticlockwise,correct,0.8532238670013612,ca,850,10,500,solo,1.033280190997175,gs,2.0,1.1267813809972722,2,"[(2, 0.0005012940018787049), (2, 1.1276675990011427)]",0.4921767224366317
group,31,7,post,-3,32,anticlockwise,anticlockwise,correct,0.7398233189996972,ca,550,-10,500,solo,1.6452716189996863,sg,4.0,0.8650142240003333,4,"[(4, 0.0004785050005011726), (4, 0.8660733479991904)]",0.4212127698418253
group,31,8,pre,-3,64,anticlockwise,anticlockwise,correct,0.7374053929997899,ac,1150,10,500,solo,1.9977769819997775,gs,1.0,1.9296996270022646,3,"[(3, 0.00047840800107223913), (2, 1.0508265739990748), (1, 1.6267059959973267), (1, 1.9303944799976307)]",0.5730858967852331
group,31,9,post,-3,8,anticlockwise,anticlockwise,correct,0.7721042000011948,ac,1150,10,500,solo,0.7639717970014317,gs,6.0,1.2195447409976623,5,"[(5, 0.0004770900013681967), (6, 0.9804466220011818), (6, 1.2204450070021267)]",0.4920813832029207
group,31,10,post,3,8,clockwise,clockwise,correct,0.8564554759977909,ca,1040,-10,500,solo,1.708947965002153,gs,5.0,0.9743466210020415,6,"[(6, 0.000495112002681708), (5, 0.4474387369991746), (5, 0.9753158909988997)]",0.5298644686513133
group,31,11,post,-3,32,clockwise,anticlockwise,wrong,0.8178212029997667,ac,850,-10,500,solo,2.919564489999175,gs,2.0,1.2414739890009514,1,"[(1, 0.0004702580008597579), (2, 0.778509716001281), (2, 1.2423325080017094)]",0.41281268799908155
group,31,12,pre,-3,8,anticlockwise,anticlockwise,correct,0.83276045599996,ca,700,-10,500,group,1.8956415009997727,sg,6.0,3.653678888000286,4,"[(4, 0.0004900179992546327), (5, 3.0626501430015196), (6, 3.3827111540012993), (6, 3.654651079999894)]",0.5437197012610352
group,31,13,post,-3,64,anticlockwise,anticlockwise,correct,0.8766174699994735,ca,700,-10,500,solo,1.0078950649985927,gs,4.0,2.045934675999888,4,"[(4, 0.0004845490002480801), (4, 2.0468893389988807)]",0.44781885947039346
group,31,14,post,3,64,clockwise,clockwise,correct,0.8005792349977128,ac,1400,-10,500,solo,1.0151464640002814,gs,4.0,2.148865904997365,4,"[(4, 0.00048057399908429943), (4, 2.1497005309975066)]",0.5491235614011891
group,31,15,post,3,32,clockwise,clockwise,correct,0.7127521999973396,ca,700,0,500,group,1.3633315570004925,gs,3.0,1.7148800650029443,3,"[(3, 0.0004716750008810777), (3, 1.7157563190012297)]",0.4180151524848823
group,31,16,post,-3,16,anticlockwise,anticlockwise,correct,1.1543263149978884,ca,590,-10,500,group,1.1791460790009296,gs,2.0,1.809717609998188,1,"[(1, 0.00048603899995214306), (2, 1.3626205010004924), (2, 1.8106616450022557)]",0.5668760300004975
group,31,17,post,3,16,clockwise,clockwise,correct,0.9478701089974493,ca,770,-10,500,solo,3.6687749919983617,gs,3.0,1.0964579860010417,3,"[(3, 0.0004865910013904795), (3, 1.0970462229997793)]",0.4120315902268057
group,31,18,post,-3,8,anticlockwise,anticlockwise,correct,0.900743923997652,ca,700,0,500,solo,1.9908412260010664,gs,4.0,1.79001259800134,5,"[(5, 0.0005101089991512708), (4, 1.1031198890013911), (4, 1.7909961309997016)]",0.4601911219471615
group,31,19,post,-3,16,anticlockwise,anticlockwise,correct,0.7365674319989921,ca,500,10,500,solo,2.4107136439997703,sg,4.0,1.6797198189997289,1,"[(1, 0.0005068880018370692), (2, 1.0086738770005468), (3, 1.216655529999116), (4, 1.4405478990011034), (4, 1.6805983019985433)]",0.4197734287132393
group,31,20,post,-3,8,anticlockwise,anticlockwise,correct,1.0726683659995615,ac,1400,-10,500,solo,0.8134723299990583,sg,3.0,1.7623936849995516,2,"[(2, 0.00048625199997331947), (3, 1.1714202580005804), (3, 1.7632610109976667)]",0.5627619337925436
group,31,21,post,-3,32,anticlockwise,anticlockwise,correct,0.6080501699980232,ac,1270,0,500,solo,0.6871933740003442,sg,5.0,1.305379414003255,6,"[(6, 0.0004896389982604887), (5, 0.9703892450015701), (5, 1.3061716629999864)]",0.5628753949054952
group,31,22,post,3,32,clockwise,clockwise,correct,1.0882525439992605,ca,590,-10,500,group,0.827777040998626,sg,2.0,2.2881290259974776,1,"[(1, 0.0004893149998679291), (2, 0.7850702830000955), (3, 1.2329978919988207), (2, 2.001121992001572), (2, 2.2890191010010312)]",0.4096871584340847
group,31,23,post,3,16,clockwise,clockwise,correct,0.6012842499985709,ac,590,0,500,solo,2.120161263999762,gs,4.0,2.025332470999274,3,"[(3, 0.0004819330024474766), (4, 1.3386039869983506), (4, 2.0261605029991188)]",0.562658038128546
