task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,13,1,post,-3,32,anticlockwise,anticlockwise,correct,1.6489557060012885,ca,850,-10,500,group,2.4212887849989784,gs,3.0,2.6353450380011054,3,"[(3, 0.00035912999919673894), (3, 2.636357114999555)]",0.5908854674952086
group,13,2,post,-3,64,clockwise,anticlockwise,wrong,1.3041822649993264,ac,500,10,500,group,1.6280341439996846,sg,2.0,2.99222074699901,3,"[(3, 0.0004911429987259908), (2, 1.3292465659997106), (2, 2.9930699719989207)]",0.505348078675611
group,13,3,post,-3,16,anticlockwise,anticlockwise,correct,0.703209588999016,ac,1270,10,500,solo,1.3056223799994768,gs,4.0,2.188029947999894,5,"[(5, 0.0006271519996516872), (4, 1.4369314819996362), (4, 2.188842894998743)]",0.5121959919340323
group,13,4,pre,3,16,clockwise,clockwise,correct,0.6894706650000444,ac,550,-10,500,solo,2.995865111999592,sg,3.0,2.6675030890000926,1,"[(1, 0.0004832110007555457), (2, 1.8526216509999358), (3, 2.188538434000293), (3, 2.668286005999107)]",0.55794158687485
group,13,5,post,-3,8,anticlockwise,anticlockwise,correct,1.0347735220002505,ca,1400,-10,500,solo,0.9848052960005589,gs,5.0,1.5753834909992293,4,"[(4, 0.0004915420013276162), (5, 1.0324647559991718), (5, 1.5763520340005925)]",0.4319784762506246
group,13,6,post,3,16,clockwise,clockwise,correct,1.5503138919993944,ca,850,-10,500,group,1.3996523139994679,gs,3.0,3.686470565999116,4,"[(4, 0.00047509000069112517), (3, 2.423525285001233), (3, 3.687465742999848)]",0.48208676580931403
group,13,7,post,3,32,clockwise,clockwise,correct,2.9681401699999697,ac,550,10,500,group,0.8408667429994239,sg,2.0,3.5491647420003574,2,"[(2, 0.00048417200014228), (3, 2.526181171000644), (2, 3.0221439890010515), (2, 3.550118676001148)]",0.5408807120841939
group,13,8,post,3,64,anticlockwise,clockwise,wrong,2.294039567001164,ac,1270,-10,500,solo,4.464891335001084,gs,2.0,3.669146833999548,4,"[(4, 0.0005101240003568819), (3, 0.8699729489999299), (2, 2.422102353999435), (2, 3.6699385739993886)]",0.5177337365418059
group,13,9,post,3,8,clockwise,clockwise,correct,1.355402523999146,ca,590,-10,500,solo,1.579971564000516,sg,5.0,3.2025065859997994,6,"[(6, 0.0004815539996343432), (5, 2.595535459999155), (5, 3.203454631000568)]",0.44364760314977764
group,13,10,post,-3,16,anticlockwise,anticlockwise,correct,1.5285579990013503,ca,590,10,500,solo,1.0743602279999322,sg,5.0,3.6297798589985177,6,"[(6, 0.0004744580000988208), (5, 0.7027220010004385), (5, 3.6307636549991003)]",0.5384397090762882
group,13,11,pre,-3,16,anticlockwise,anticlockwise,correct,1.349630326998522,ac,590,-10,500,group,4.929637310999169,sg,4.0,1.6223032950001652,5,"[(5, 0.0005159600004844833), (4, 1.095120488998873), (4, 1.6232302869993873)]",0.43228374371939515
group,13,12,post,-3,8,anticlockwise,anticlockwise,correct,1.262765544001013,ca,550,10,500,group,1.2506674809992546,sg,3.0,3.286676877998616,1,"[(1, 0.00048434499876748305), (2, 2.167833800000153), (3, 2.6476239370003896), (3, 3.2875911360006285)]",0.42980319267553585
group,13,13,post,-3,64,anticlockwise,anticlockwise,correct,2.588603330999831,ca,940,0,500,group,3.468020151000019,sg,4.0,3.896535343999858,2,"[(2, 0.00048255600086122286), (3, 0.7296849840004143), (4, 2.649540747001083), (4, 3.897457311000835)]",0.4407488869340274
group,13,14,post,3,16,clockwise,clockwise,correct,0.7249624569994921,ac,1150,-10,500,solo,0.8463204170002427,sg,5.0,2.290396000000328,6,"[(6, 0.0004969720012013568), (5, 1.2354979770007049), (5, 2.29111719499997)]",0.4660311972287518
group,13,15,post,3,8,clockwise,clockwise,correct,1.3284474540014344,ca,700,-10,500,solo,1.6492028060001758,sg,5.0,3.9098111690000223,1,"[(1, 0.0006822230006946484), (2, 0.9668340410007659), (3, 1.302767291001146), (4, 1.7028947140006494), (5, 2.7588808670006983), (5, 3.9108308419999958)]",0.4529996444706914
group,13,16,post,3,32,clockwise,clockwise,correct,2.579963473001044,ca,590,-10,500,group,1.1879665540000133,sg,3.0,2.3464453729993693,6,"[(6, 0.0004930560007778695), (5, 0.9075015890011855), (4, 1.2756131290007033), (3, 1.5953527910005505), (3, 2.347122452001713)]",0.4021038995298244
group,13,17,post,-3,32,anticlockwise,anticlockwise,correct,1.9515747400000691,ca,700,0,500,group,1.1287023669992777,gs,2.0,2.4332995860004303,1,"[(1, 0.000493268000354874), (2, 1.5381921900007), (2, 2.434241233000648)]",0.5885792777268746
group,13,18,post,3,64,anticlockwise,clockwise,wrong,2.0068184899992048,ca,640,-10,500,group,4.445855774998563,sg,2.0,2.2897890390013345,2,"[(2, 0.00048285599950759206), (1, 1.3793220309999015), (2, 1.8270699530003185), (2, 2.2908673170004477)]",0.5051387560764289
group,13,19,post,3,32,anticlockwise,clockwise,wrong,2.04732354600128,ca,850,0,500,solo,2.8997422230004304,sg,4.0,4.069923369001117,3,"[(3, 0.0005146840012457687), (4, 2.839068674000373), (4, 4.070898031999604)]",0.4619030049057922
