task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,49,1,post,3,16,clockwise,clockwise,correct,0.7951901750002435,ca,550,0,500,solo,1.7615049690011801,gs,2.0,1.2331861200000276,6,"[(6, 0.00036316200021246914), (5, 0.5621612159993674), (4, 0.7542509079994488), (3, 0.9302183670006343), (2, 1.1060765709989937), (2, 1.2339361499998631)]",0.5694750495485584
group,49,2,post,3,32,clockwise,clockwise,correct,0.8546355769994989,ac,700,-10,500,solo,0.8110486410005251,sg,3.0,0.5123941089987056,3,"[(3, 0.000478051000754931), (3, 0.5129954419990099)]",0.49180811709702466
group,49,3,post,3,8,clockwise,clockwise,correct,0.6764814049984125,ac,1040,0,500,solo,0.7359452349992353,sg,1.0,0.5524116460001096,1,"[(1, 0.000488691001010011), (1, 0.5534597040004883)]",0.4661133724633387
group,49,4,post,-3,16,clockwise,anticlockwise,wrong,1.0137655190010264,ac,700,10,500,group,0.9480920050009445,gs,4.0,0.9800077079999028,2,"[(2, 0.0005097600005683489), (3, 0.6768296150003152), (4, 0.8367414799995458), (4, 0.9809552860006079)]",0.5834042876566803
group,49,5,post,3,64,clockwise,clockwise,correct,0.9177283970002463,ac,500,-10,500,solo,1.7520630070011975,sg,3.0,1.7206404030002886,5,"[(5, 0.0005244809999567224), (4, 0.5534789909997926), (3, 1.561645795000004), (3, 1.7215551799999957)]",0.43858370792164125
group,49,6,pre,-3,64,clockwise,anticlockwise,wrong,1.6996266839996679,ca,770,0,500,solo,1.543648122000377,gs,3.0,1.3658443599997554,4,"[(4, 0.0005165439997654175), (3, 1.222923590999926), (3, 1.366661968999324)]",0.4419920475789835
group,49,7,post,-3,64,anticlockwise,anticlockwise,correct,1.6522882079989358,ca,850,0,500,group,0.6658225470000616,gs,4.0,0.8525399610007298,2,"[(2, 0.000542338000741438), (3, 0.5494072290002805), (4, 0.7253273039987107), (4, 0.8533533369991346)]",0.5305684172484588
group,49,8,post,-3,8,anticlockwise,anticlockwise,correct,0.792336840999269,ac,1040,-10,500,solo,0.7200534209987381,sg,2.0,0.5371131039992179,2,"[(2, 0.0005127080003148876), (2, 0.5380557329990552)]",0.536208628123306
group,49,9,post,-3,32,anticlockwise,anticlockwise,correct,1.3361351379990083,ca,940,-10,500,solo,1.0019437659993855,sg,3.0,0.3760691970001062,3,"[(3, 0.0005356159999791998), (3, 0.3770371310001792)]",0.5552464937553052
group,49,10,post,3,64,clockwise,clockwise,correct,1.0887581179995323,ac,940,0,500,solo,0.5247293089996674,gs,2.0,0.3185139059987705,2,"[(2, 0.0004923659998894436), (2, 0.319447683999897)]",0.4702691983717967
group,49,11,post,-3,8,anticlockwise,anticlockwise,correct,0.7769987019983091,ac,550,-10,500,solo,1.1197894340002676,gs,4.0,0.7301415669990092,3,"[(3, 0.0004916929992759833), (4, 0.5070621009999741), (4, 0.7310266049989878)]",0.47646007744581176
group,49,12,post,-3,16,clockwise,anticlockwise,wrong,0.7744475119998242,ac,1150,10,500,solo,0.4778611479996471,gs,3.0,0.6720892960001947,4,"[(4, 0.0004925409994029906), (3, 0.5611250839992863), (3, 0.6729822380002588)]",0.43307402066328154
group,49,13,post,3,32,anticlockwise,clockwise,wrong,0.8645576899998559,ac,640,0,500,solo,0.5806950790010887,sg,1.0,0.8826220579994697,2,"[(2, 0.000495992000651313), (1, 0.6916517999998177), (1, 0.8835458339999605)]",0.41690612019474266
group,49,14,post,-3,32,anticlockwise,anticlockwise,correct,0.8711546199992881,ac,590,10,500,solo,1.0682608990009612,gs,2.0,1.5752859360000002,3,"[(3, 0.000493077999635716), (2, 0.9044429529985791), (2, 1.5762168599994766)]",0.4628996651833718
group,49,15,pre,-3,32,clockwise,anticlockwise,wrong,0.9122154189990397,ac,1400,0,500,solo,1.2096076220004761,gs,2.0,0.9451076639998064,2,"[(2, 0.0005086710007162765), (2, 0.9458922190005978)]",0.5114450866131416
group,49,16,post,3,8,clockwise,clockwise,correct,0.8043633920005959,ac,700,0,500,solo,0.6187018930013437,gs,1.0,0.9042079840000952,2,"[(2, 0.0006282889989961404), (1, 0.7291740479995497), (1, 0.9050271689993679)]",0.4394167008363762
group,49,17,post,3,16,clockwise,clockwise,correct,1.3825481409985514,ac,1040,0,500,group,0.7430579769988981,gs,3.0,0.7192664739995962,3,"[(3, 0.0005175430014787707), (3, 0.7200912209991657)]",0.5954096313121212
group,49,18,post,-3,64,anticlockwise,anticlockwise,correct,1.2717982220001431,ac,550,10,500,solo,0.7956164970000827,sg,2.0,0.3375026590001653,2,"[(2, 0.0004993729999114294), (2, 0.33844041600059427)]",0.5234395045639291
