task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,57,1,post,3,32,clockwise,clockwise,correct,1.855054191999443,ca,770,0,500,group,3.1142355170013616,gs,3.0,2.051576202000433,5,"[(5, 0.00035739000122703146), (4, 0.7246351449994108), (3, 1.236364002999835), (3, 2.0524275759999)]",0.40236243380925124
group,57,2,post,3,64,anticlockwise,clockwise,wrong,2.9340044079999643,ca,550,-10,500,group,1.1270106530009798,sg,4.0,1.9525016900006449,3,"[(3, 0.0004884350000793347), (4, 1.6655596500004322), (4, 1.9533774570008973)]",0.5808193395032772
group,57,3,post,-3,16,clockwise,anticlockwise,wrong,1.114321667000695,ac,940,0,500,solo,7.300540177000585,sg,3.0,2.0543730250010412,2,"[(2, 0.000496450000355253), (3, 0.791447268000411), (3, 2.0552904100004525)]",0.4387710133526706
group,57,4,post,-3,8,clockwise,anticlockwise,wrong,1.6726186819996656,ac,850,10,500,group,8.555287648001467,gs,3.0,2.092507368999577,5,"[(5, 0.00048440799946547486), (4, 1.2936135569998441), (3, 1.6774778279996099), (3, 2.093386398999428)]",0.5813671299036962
group,57,5,post,-3,32,clockwise,anticlockwise,wrong,0.7034720179999567,ac,700,0,500,solo,1.9448593899996922,gs,2.0,1.7769861889992171,1,"[(1, 0.0005161459994269535), (2, 0.417812863999643), (2, 1.7779863920004573)]",0.4904774093843817
group,57,6,post,-3,64,clockwise,anticlockwise,wrong,1.1709487379994243,ca,590,0,500,group,2.1712575729998207,sg,3.0,1.1140118399998755,4,"[(4, 0.0005324930007191142), (3, 0.8271504929998628), (3, 1.114864289000252)]",0.45512940675913455
group,57,7,post,3,16,clockwise,clockwise,correct,1.2056107810003596,ac,1150,10,500,solo,1.0365864079994935,sg,2.0,1.0656039569985296,1,"[(1, 0.0004770819996338105), (2, 0.33060729899989383), (2, 1.0665263569990202)]",0.4524915537383602
group,57,8,post,3,8,clockwise,clockwise,correct,0.7702470189997257,ca,640,-10,500,solo,1.7537182539999776,sg,4.0,1.5934109909994731,1,"[(1, 0.00047296000047936104), (2, 0.37847395800054073), (3, 0.5863469900014024), (4, 0.7623491209997155), (4, 1.5943564660010452)]",0.5630596756858081
group,57,9,pre,-3,32,anticlockwise,anticlockwise,correct,0.8237284570004704,ca,1400,-10,500,solo,6.300953889000084,gs,1.0,3.243686615000115,5,"[(5, 0.0004903799999738112), (4, 0.956723917999625), (3, 1.2286388140000781), (2, 2.332505766000395), (1, 2.620416806999856), (1, 3.244492732999788)]",0.48568251658081596
group,57,10,post,-3,32,clockwise,anticlockwise,wrong,1.007775402000334,ac,1400,0,500,solo,1.037872201999562,gs,2.0,2.218236351000087,6,"[(6, 0.00048050300028990023), (5, 0.6672091899999941), (4, 0.8752009339987126), (3, 1.3553063010003825), (2, 1.6431884929988883), (2, 2.2191856459994597)]",0.5034216248855606
group,57,11,pre,-3,8,anticlockwise,anticlockwise,correct,1.148632930999156,ca,500,-10,500,group,3.73578329799966,gs,5.0,2.1483948999994027,3,"[(3, 0.0005560410008911276), (4, 1.2854146709996712), (5, 1.7012711219995253), (5, 2.149149586999556)]",0.4010050509669334
group,57,12,post,3,8,clockwise,clockwise,correct,0.8870702820004226,ac,590,10,500,solo,1.5301084259990603,gs,2.0,1.875521435000337,3,"[(3, 0.0004948500009049894), (2, 1.4922872600000119), (2, 1.8762556840010802)]",0.4642597180645649
group,57,13,post,3,16,clockwise,clockwise,correct,1.1633964249995188,ac,590,10,500,group,1.6030903520004358,sg,4.0,2.729293501999564,2,"[(2, 0.0005133650010975543), (3, 0.9066179609999381), (4, 2.186108628000511), (4, 2.730102446001183)]",0.5572617403786224
group,57,14,post,-3,64,anticlockwise,anticlockwise,correct,0.8973018729993782,ca,1400,0,500,solo,0.7727310520003812,gs,2.0,2.731501780999679,4,"[(4, 0.000479655000162893), (5, 1.068430023999099), (4, 1.7563695009994262), (3, 2.060388972999135), (2, 2.3004270129986253), (2, 2.732425094998689)]",0.5197558677159214
group,57,15,post,3,64,clockwise,clockwise,correct,0.8710318049998023,ac,590,-10,500,group,1.5455509959992924,gs,6.0,3.3449968269997044,3,"[(3, 0.0004830610014323611), (4, 1.826124486999106), (5, 2.593807862000176), (6, 2.8017953559992748), (6, 2.94577629000014), (6, 3.345857337999405)]",0.4623246113808644
group,57,16,post,-3,16,anticlockwise,anticlockwise,correct,1.10499164400062,ca,550,0,500,group,1.626899388998936,gs,4.0,4.12829351900109,1,"[(1, 0.00048296900058630854), (2, 1.0893164409990277), (3, 1.217208063999351), (4, 1.3771878150000703), (5, 1.5212375310002244), (6, 1.9372462979990814), (5, 3.5049915869985853), (4, 3.905191219999324), (4, 4.129275773999325)]",0.5363607778592696
group,57,17,post,-3,8,anticlockwise,anticlockwise,correct,1.206431534999865,ac,1150,0,500,group,5.915114540999639,gs,5.0,2.372586229999797,6,"[(6, 0.0005019170002924511), (5, 0.6292431099991518), (5, 2.373537781999403)]",0.40608937022582103
group,57,18,post,3,32,clockwise,clockwise,correct,2.9061601009998412,ca,1040,0,500,solo,2.604063889999452,gs,2.0,1.4329571119997127,3,"[(3, 0.0005044680001446977), (2, 1.0339317600009963), (2, 1.4338034270003845)]",0.5451283119578416
group,57,19,post,3,16,clockwise,clockwise,correct,0.7919542939998792,ca,940,-10,500,solo,1.5020751649990416,gs,1.0,1.8316557930011186,6,"[(6, 0.0004884659992967499), (5, 0.4086615910000546), (4, 0.760790217000249), (3, 0.936599930999364), (2, 1.1284891499999503), (1, 1.672644987998865), (1, 1.8323844850001478)]",0.45874532134229634
group,57,20,post,-3,8,anticlockwise,anticlockwise,correct,0.8496366990002571,ac,770,10,500,solo,0.949298108000221,gs,2.0,2.5332747299999028,6,"[(6, 0.00047431799976038747), (5, 0.4224028080006974), (4, 0.6623107479990722), (3, 1.1423267560003296), (2, 1.3182229789999838), (2, 2.534241466999447)]",0.5998478801968471
group,57,21,post,-3,32,anticlockwise,anticlockwise,correct,0.7756526299999678,ac,1270,-10,500,solo,0.686817482999686,gs,1.0,1.5297960890002287,4,"[(4, 0.00048103600056492724), (3, 0.33087822500056063), (2, 0.5867754740011151), (1, 1.322813128001144), (1, 1.530652760000521)]",0.457062006382002
group,57,22,post,-3,64,anticlockwise,anticlockwise,correct,0.9105246609997266,ac,770,0,500,group,2.096018764999826,gs,5.0,1.3630376559995057,6,"[(6, 0.0004852719994232757), (5, 0.6600722930015763), (5, 1.3639785680006753)]",0.5998753964353073
group,57,23,post,3,8,clockwise,clockwise,correct,1.2002924999997049,ac,940,10,500,solo,1.7996025390002615,sg,3.0,4.0541388440015,3,"[(3, 0.00048417200014228), (4, 1.271217407000222), (5, 1.5111344760007341), (6, 1.6872039190002397), (5, 2.05517438500101), (4, 2.2952040350010066), (3, 2.471058118999281), (2, 2.8712028810004995), (3, 3.863214154000161), (3, 4.055055168999388)]",0.5477785479355288
