task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,28,1,post,-3,32,anticlockwise,anticlockwise,correct,1.7031426249996002,ac,700,10,500,solo,1.289573596000082,sg,4.0,1.451394691999667,1,"[(1, 0.00038657200002489844), (2, 0.5405601010006649), (3, 0.8604535550002765), (4, 1.164573940000082), (4, 1.4524994120001793)]",0.47503004805342486
group,28,2,post,3,16,clockwise,clockwise,correct,0.6936463069996535,ac,940,0,500,solo,1.1847915990001638,sg,4.0,3.0793501320003998,5,"[(5, 0.0005536789994948776), (4, 2.376602893999916), (4, 3.0804397839992816)]",0.5684416302692353
group,28,3,pre,-3,64,clockwise,anticlockwise,wrong,0.9285983869995107,ac,1400,-10,500,solo,2.1430374290002874,sg,3.0,2.928449265999916,3,"[(3, 0.0005089980004413519), (4, 1.7771933290005109), (3, 2.545298582000214), (3, 2.9292786900005012)]",0.48017404753598586
group,28,4,post,3,32,clockwise,clockwise,correct,0.9013275110000905,ca,1270,-10,500,solo,1.9441910189998453,gs,5.0,1.9209201379999286,3,"[(3, 0.0005174450006961706), (4, 1.0579217370004699), (5, 1.5378623110000262), (5, 1.9217371020004066)]",0.42273262253684607
group,28,5,post,-3,64,clockwise,anticlockwise,wrong,0.791075801000261,ac,1040,0,500,group,1.5488206520003587,gs,5.0,3.541518774999531,4,"[(4, 0.0005165359998500207), (3, 2.0224417939998602), (2, 2.406458009999369), (3, 2.7422947019995263), (4, 2.966465963999326), (5, 3.206298610999511), (5, 3.5422834569999395)]",0.5965816218256912
group,28,6,post,-3,16,anticlockwise,anticlockwise,correct,1.0679397909998443,ca,550,0,500,solo,1.7205484989999604,sg,6.0,1.9610423060003086,5,"[(5, 0.0005064730003141449), (6, 1.546001902000171), (6, 1.9619882480001252)]",0.560085576505039
group,28,7,post,-3,8,anticlockwise,anticlockwise,correct,0.9956965330002276,ca,550,-10,500,solo,1.1369119789997058,sg,5.0,1.3535704530004296,5,"[(5, 0.000525647000358731), (5, 1.3545658310004)]",0.42635969788790795
group,28,8,post,3,8,clockwise,clockwise,correct,0.7483658440005456,ac,1270,-10,500,solo,1.236893782000152,gs,6.0,1.945090739999614,1,"[(1, 0.0004974390003553708), (2, 0.4581821090005178), (3, 0.7300049550003678), (4, 0.9699643290005042), (5, 1.2421141570002874), (6, 1.5780720809998456), (6, 1.9460219809998307)]",0.4597431866974595
group,28,9,post,3,64,clockwise,clockwise,correct,0.6725623309994262,ac,1400,-10,500,solo,1.2758060410005783,sg,4.0,2.303800683999725,4,"[(4, 0.0005096909999338095), (5, 1.3286949710000044), (4, 1.7607350340003904), (4, 2.304630688000543)]",0.5194626159761279
group,28,10,post,3,32,clockwise,clockwise,correct,0.6298895820000325,ac,1400,10,500,solo,1.746892617999947,gs,3.0,2.131070694999835,4,"[(4, 0.000505459999658342), (3, 1.3318182450002496), (3, 2.131766074000552)]",0.5870335957605367
group,28,11,post,3,8,clockwise,clockwise,correct,0.5926689969992367,ac,1400,0,500,solo,1.2310119419998955,sg,6.0,1.235883909000222,5,"[(5, 0.0005165810007383698), (6, 0.7889426009996896), (6, 1.2367071369999394)]",0.5961527904565522
group,28,12,pre,-3,64,clockwise,anticlockwise,wrong,1.126011540000036,ca,770,-10,500,group,3.494931173000623,gs,2.0,3.2460061399997358,1,"[(1, 0.0005144999995536637), (1, 2.3347760060005385), (2, 2.9268407330000628), (2, 3.2468719140006215)]",0.4390369799576299
group,28,13,post,-3,16,anticlockwise,anticlockwise,correct,0.6421512460001395,ac,1270,10,500,solo,1.0218438880001486,sg,5.0,1.4985018990000754,6,"[(6, 0.0005265210002107779), (5, 0.859333945999424), (5, 1.4992913859996406)]",0.5127560832974724
group,28,14,post,-3,64,clockwise,anticlockwise,wrong,0.6751087369993911,ac,550,-10,500,group,1.1663434949996372,sg,3.0,2.7093966809998165,5,"[(5, 0.0005222440004217788), (4, 0.550230133999321), (3, 1.9102450000000317), (3, 2.710092094999709)]",0.5533138952537014
group,28,15,post,3,64,anticlockwise,clockwise,wrong,0.8810161599994899,ca,850,-10,500,group,1.1569837329998336,sg,4.0,2.620060704000025,3,"[(3, 0.0006113290000939742), (4, 2.1567742010001894), (4, 2.6207588709994525)]",0.4614282503337545
group,28,16,post,-3,8,anticlockwise,anticlockwise,correct,0.6345805000000837,ac,1040,-10,500,solo,0.8716618779999408,sg,6.0,0.9227179749996139,6,"[(6, 0.000510157000462641), (6, 0.2516022890004024), (6, 0.923558848000539)]",0.5093471426858232
