task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group,35,1,post,-3,32,clockwise,anticlockwise,wrong,0.9381262909992074,ca,640,-10,500,solo,2.0441983749997235,gs,5.0,1.2647880939994138,3,"[(3, 0.0003724469997905544), (4, 0.5617073260000325), (5, 1.0578490669995517), (5, 1.2658444729995608)]",0.5775346740633123
group,35,2,post,-3,64,anticlockwise,anticlockwise,correct,1.1542159889995673,ac,1150,0,500,solo,0.8262524089996077,sg,3.0,1.5832092290002038,2,"[(2, 0.0004746940003315103), (3, 0.9606248619993494), (3, 1.5843807969995396)]",0.5665161330084488
group,35,3,post,-3,8,anticlockwise,anticlockwise,correct,0.6820458120000694,ca,850,10,500,solo,1.0774837640001351,sg,3.0,1.5196681409997836,5,"[(5, 0.0004764730001625139), (4, 0.7051636520000102), (3, 1.2490247760006241), (3, 1.520962800000234)]",0.4149422167441224
group,35,4,post,3,32,clockwise,clockwise,correct,0.8930627769996136,ac,550,10,500,group,2.5911356480000904,sg,4.0,1.981128360999719,5,"[(5, 0.0004743919998873025), (4, 0.6861112090000461), (5, 1.2940043019998484), (4, 1.677861686000142), (4, 1.9820290659999955)]",0.444370919261849
group,35,5,pre,-3,16,anticlockwise,anticlockwise,correct,0.7302081239995459,ca,1150,0,500,solo,1.4378484099997877,gs,2.0,2.721814518999963,5,"[(5, 0.0005802870000479743), (4, 1.12280185399959), (3, 2.1468129269997007), (2, 2.498804734999794), (2, 2.7225310979993083)]",0.5609827614836216
group,35,6,post,3,64,clockwise,clockwise,correct,0.9871274489996722,ca,1040,10,500,solo,1.2100864269996237,gs,1.0,1.7913100539999505,3,"[(3, 0.0005061459996795747), (2, 1.2324023809997016), (1, 1.536221064999154), (1, 1.792232876999151)]",0.5314691514467508
group,35,7,post,3,16,clockwise,clockwise,correct,0.666327523000291,ac,770,-10,500,solo,0.5988300640001398,sg,2.0,1.81287112300015,5,"[(5, 0.0005583760002991767), (4, 0.4858631540000715), (3, 0.8378085149997787), (2, 1.5737305469992862), (2, 1.8135992569996233)]",0.5905584290921027
group,35,8,post,3,8,clockwise,clockwise,correct,0.6256700489993818,ac,590,-10,500,solo,1.3906965679998393,gs,5.0,1.4047099959998377,3,"[(3, 0.00048616000003676163), (4, 0.7016354570005205), (5, 1.0377798870003971), (5, 1.4055102070005887)]",0.550275112997092
group,35,9,post,-3,16,anticlockwise,anticlockwise,correct,1.0390926549998767,ca,640,10,500,solo,0.8445795640000142,gs,2.0,1.6005011029992602,3,"[(3, 0.0004999310003768187), (2, 1.3132699870002398), (2, 1.6012293069998123)]",0.41989506069999183
group,35,10,post,-3,8,anticlockwise,anticlockwise,correct,1.3858372889999373,ac,1150,0,500,solo,0.6643820409999535,sg,4.0,2.899761046999629,1,"[(1, 0.0005021209999540588), (2, 0.9966393759996208), (3, 1.3327265770003578), (4, 2.036744783999893), (3, 2.2286990140000853), (4, 2.6769474729999274), (4, 2.9006198010001754)]",0.45745874253917906
group,35,11,post,-3,32,clockwise,anticlockwise,wrong,0.628856165999423,ca,1400,0,500,solo,0.5791122800001176,sg,3.0,2.545211802000267,4,"[(4, 0.0004809140000361367), (3, 1.842335412000466), (3, 2.5461680570006138)]",0.5482880484519577
group,35,12,post,3,64,clockwise,clockwise,correct,0.5303719659996204,ac,1150,10,500,solo,0.6274066209998637,gs,1.0,3.504437951,1,"[(1, 0.0004748390001623193), (2, 1.2972809989996676), (1, 2.4334179289999156), (1, 3.5053617499997927)]",0.5061841135721599
group,35,13,post,3,8,clockwise,clockwise,correct,0.5421044669992625,ac,640,-10,500,solo,0.6079704590001711,sg,6.0,1.1180089619992941,4,"[(4, 0.0004687350001404411), (5, 0.15899951599931228), (6, 0.8630172389994186), (6, 1.1187680309994903)]",0.43175451441793744
group,35,14,post,3,32,clockwise,clockwise,correct,0.8230514380002205,ca,940,0,500,solo,0.7178663329996198,sg,4.0,2.7593235450003704,2,"[(2, 0.0005088159996375907), (3, 1.7840475119992334), (4, 2.0560619549996773), (3, 2.312093167999592), (4, 2.6001644429998123), (4, 2.7600258109996503)]",0.5123124221187104
