task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo,54,1,3,8,clockwise,clockwise,correct,1.0764923389999694,ac,500,1040,10,risky,1.232573302999981,sr,3.0,2.966004673000043,1,"[(1, 0.0003577789998416847), (2, 2.438879356999905), (3, 2.7749249389999022), (3, 2.9667508120001003)]",0.5363924369749828
solo,54,2,3,32,anticlockwise,clockwise,wrong,4.0357292650001,ac,500,1540,0,sure,1.1616922460000296,sr,6.0,1.8404895439998654,6,"[(6, 0.0004832370000258379), (6, 1.8415276050000102)]",0.570197919568052
solo,54,3,-3,16,anticlockwise,anticlockwise,correct,0.8968735469998137,ac,500,550,10,sure,1.411970773000121,sr,5.0,2.000590695000028,2,"[(2, 0.00047497500008830684), (3, 1.2815178620001006), (4, 1.5216074770000887), (5, 1.697634343000118), (5, 2.001399916000082)]",0.4138021200073387
solo,54,4,3,64,clockwise,clockwise,correct,0.9184939809999833,ac,500,590,10,sure,1.0958402249998471,sr,4.0,1.9862533349999012,3,"[(3, 0.00048327199988307257), (4, 1.7472539579998738), (4, 1.987204980999877)]",0.5605206385192298
solo,54,5,-3,64,clockwise,anticlockwise,wrong,1.2763416949999282,ac,500,1540,0,risky,0.9118201420001242,rs,4.0,2.0971183350000047,1,"[(1, 0.0005216450001626072), (2, 1.330131878999964), (3, 1.5540295990001596), (4, 1.7621116150000944), (4, 2.0979105390001678)]",0.4385318075743786
solo,54,6,3,16,clockwise,clockwise,correct,0.7274239500000022,ac,500,1040,10,risky,0.865557822000028,rs,6.0,5.9881097970001065,6,"[(6, 0.0004839579999043053), (6, 5.9889986870000484)]",0.41671452572042145
solo,54,7,-3,32,anticlockwise,anticlockwise,correct,4.396374352000066,ac,500,700,-10,sure,1.2833249899999828,rs,2.0,4.53368767500001,6,"[(6, 0.0006449580000662536), (5, 2.1986239330001354), (4, 2.5343903980001414), (3, 2.966501225999991), (2, 3.6385227670000404), (2, 4.5345719880001525)]",0.5080880782576072
solo,54,8,-3,8,anticlockwise,anticlockwise,correct,0.6958753050000723,ac,500,1270,0,risky,0.8665194979998887,rs,4.0,4.630628830000205,6,"[(6, 0.00048239199986710446), (5, 2.7114569600000777), (4, 2.9355431070000577), (3, 3.223477078000087), (4, 4.295634456000016), (4, 4.6315336380000645)]",0.5102305192678
solo,54,9,3,8,clockwise,clockwise,correct,2.228790040000149,ca,500,700,10,sure,1.2821841150000637,sr,4.0,3.861030000000028,6,"[(6, 0.0004788100000041595), (5, 1.142015623000134), (4, 1.6700414540000565), (4, 3.8618115790000047)]",0.48207295978075676
solo,54,10,-3,16,anticlockwise,anticlockwise,correct,0.9421110159998989,ca,500,640,10,sure,1.5671742100000756,rs,4.0,1.7664252390000001,3,"[(3, 0.0005041269998855569), (4, 1.5593738669999766), (4, 1.7671734079999624)]",0.5782230277618912
solo,54,11,3,32,clockwise,clockwise,correct,1.0774439110000458,ca,500,770,-10,sure,1.5367727430000286,sr,3.0,1.3536165470000014,3,"[(3, 0.0005027719998906832), (3, 1.354551526000023)]",0.5301646149595189
solo,54,12,-3,32,anticlockwise,anticlockwise,correct,0.8929746339999838,ac,500,590,-10,sure,1.3599540539998998,rs,3.0,3.1682994160000817,5,"[(5, 0.0004800049998721079), (4, 1.6333615009998539), (3, 2.0172395360000337), (3, 3.1690306309999414)]",0.4354340967147311
solo,54,13,-3,64,clockwise,anticlockwise,wrong,3.240293434000023,ac,500,770,-10,sure,1.34265077200007,rs,2.0,3.5662532790001933,1,"[(1, 0.0005050289998962398), (2, 3.3272005629999057), (2, 3.5672188059998007)]",0.4910728352313987
solo,54,14,3,16,clockwise,clockwise,correct,0.9061065989999406,ac,500,1150,0,risky,0.7498580079998192,rs,3.0,3.3492697909998697,4,"[(4, 0.0004837900000893569), (3, 3.093974872999979), (3, 3.35010162399999)]",0.4208589881233912
solo,54,15,-3,8,anticlockwise,anticlockwise,correct,0.7579197530001238,ac,500,770,0,risky,2.846950920000154,sr,3.0,3.187442830000009,6,"[(6, 0.00047745200004101207), (5, 1.5725093460000608), (4, 1.8763598800001091), (3, 2.116415357000051), (3, 3.188399616999959)]",0.5124508036604641
solo,54,16,3,64,anticlockwise,clockwise,wrong,0.9897001459999046,ca,500,700,10,sure,0.9734710940001605,sr,2.0,1.5965755719998924,3,"[(3, 0.00048669800003153796), (2, 1.3415620620000936), (2, 1.5972374320001563)]",0.4182339391303329
solo,54,17,-3,32,clockwise,anticlockwise,wrong,0.9156415050001669,ac,500,1540,10,risky,1.205280951000077,sr,2.0,5.946963488999927,3,"[(3, 0.0004849510000894952), (2, 5.147869968999885), (2, 5.948028316000091)]",0.5237320101114703
solo,54,18,-3,64,anticlockwise,anticlockwise,correct,1.8598120509998353,ac,500,590,10,sure,1.6643456419999438,rs,2.0,1.7159011640001154,5,"[(5, 0.0004905610001060268), (4, 0.7409247539999342), (3, 1.0609224129998438), (2, 1.300758495999844), (2, 1.7166017839999768)]",0.5189188331335395
solo,54,19,3,8,clockwise,clockwise,correct,1.3867717220000486,ca,500,550,0,sure,1.8659957529998792,sr,2.0,2.3571088610001425,1,"[(1, 0.0004849219999414345), (2, 2.0542340400002104), (2, 2.358057424000208)]",0.4041367924473946
solo,54,20,-3,16,anticlockwise,anticlockwise,correct,0.9297993939999287,ca,500,700,0,risky,2.0195339910001167,sr,6.0,0.08944885200003228,6,"[(6, 0.00048095700003614184), (6, 0.09045285000001968)]",0.40741796572077804
solo,54,21,-3,8,anticlockwise,anticlockwise,correct,0.9399170059998596,ac,500,640,-10,risky,2.093485399999963,rs,5.0,1.8560545599998477,6,"[(6, 0.0004812560000573285), (5, 1.5372018590001062), (5, 1.8570001010000396)]",0.5008159084056556
solo,54,22,3,16,clockwise,clockwise,correct,1.0544441649999499,ca,500,550,10,sure,1.6759137849999206,sr,3.0,1.6622054599999956,2,"[(2, 0.0004850699999678909), (3, 1.5194011639998735), (3, 1.6630731909999668)]",0.44712839995071246
solo,54,23,3,64,anticlockwise,clockwise,wrong,0.9149383310000303,ac,500,1400,-10,risky,1.2201978699999927,sr,2.0,1.9455048610000176,1,"[(1, 0.0005255339999621356), (2, 1.7706087970000226), (2, 1.9463088620000235)]",0.5143841529831875
solo,54,24,3,32,clockwise,clockwise,correct,0.6716760439999234,ac,500,550,10,sure,1.1319316609999532,sr,5.0,2.3406634770001347,5,"[(5, 0.0004890019999947981), (5, 2.3414722579998397)]",0.5903983151562491
solo,54,25,3,32,clockwise,clockwise,correct,1.9806358759999512,ac,500,1040,-10,risky,2.5158165059999646,rs,3.0,2.10096291800005,2,"[(2, 0.00048381999999946856), (3, 1.573682978000079), (3, 2.1019096649999938)]",0.5328029118807149
solo,54,26,-3,16,anticlockwise,anticlockwise,correct,1.0360753009999826,ca,500,850,10,risky,3.2741800949997923,sr,3.0,5.149807494000015,4,"[(4, 0.000511221999886402), (3, 4.750684566000018), (3, 5.150467959000025)]",0.4007462964879788
solo,54,27,3,8,clockwise,clockwise,correct,0.649567086999923,ac,500,590,10,sure,1.5264778199998545,rs,5.0,3.3263883439999518,6,"[(6, 0.0005153679999239102), (5, 2.6393953689998852), (5, 3.3273518880000665)]",0.44336417944073636
solo,54,28,-3,64,anticlockwise,anticlockwise,correct,1.1184855149999748,ca,500,1270,-10,sure,1.6244705689998682,sr,3.0,3.309824284999877,5,"[(5, 0.0004883250001057604), (4, 1.0227495690000978), (3, 1.8228960110000116), (3, 3.310864595000112)]",0.5784539663635674
