task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo,28,1,-3,16,anticlockwise,anticlockwise,correct,2.079083377999723,ca,500,850,0,sure,1.202304732000357,rs,2.0,2.7766153919997123,3,"[(3, 0.00037888499991822755), (2, 1.9295746239999971), (2, 2.777446689000044)]",0.5083281314895958
solo,28,2,3,64,clockwise,clockwise,correct,1.0564004110001406,ca,500,850,0,sure,1.035516017000191,rs,1.0,2.136523147999924,3,"[(3, 0.00046611500010840246), (2, 1.465376204000222), (1, 1.7214856109999346), (1, 2.137352933999864)]",0.4839475517433218
solo,28,3,-3,64,clockwise,anticlockwise,wrong,0.7457497079999484,ac,500,1270,-10,sure,1.2983420069999738,sr,1.0,2.117124272000183,4,"[(4, 0.0005039140000917541), (3, 0.8541494979999698), (2, 1.1901085220001733), (1, 1.4940211429998271), (1, 2.1180358120000164)]",0.48274620068039065
solo,28,4,3,32,clockwise,clockwise,correct,0.77338089199975,ac,500,940,0,sure,0.8925771600002008,sr,2.0,1.6795775309997225,3,"[(3, 0.0004924770000798162), (2, 1.1686413140000695), (2, 1.6804428870000265)]",0.5171624557495531
solo,28,5,-3,8,anticlockwise,anticlockwise,correct,1.6852618019997863,ca,500,1270,-10,risky,0.8890745540002172,sr,4.0,1.7236318969999047,6,"[(6, 0.0004877979999946547), (5, 0.8926920359999713), (4, 1.2285260339999695), (4, 1.724537724000129)]",0.4153863860396703
solo,28,6,3,8,clockwise,clockwise,correct,1.7582441740000831,ac,500,640,10,sure,5.631047875000149,sr,5.0,2.5955575390003105,2,"[(2, 0.00047892799966575694), (3, 0.42067831600024874), (4, 0.6444833320001635), (5, 0.8686560760002067), (5, 2.5965587550003875)]",0.47192490759654304
solo,28,7,3,16,clockwise,clockwise,correct,1.0619815860000017,ca,500,1540,0,risky,1.2172623930000555,rs,4.0,2.0538507940000272,2,"[(2, 0.00048276500001520617), (3, 0.45480914800009486), (4, 0.6787743170002614), (5, 1.030802784000116), (4, 1.7186559309998302), (4, 2.0547425879999537)]",0.4218858166389494
solo,28,8,-3,32,clockwise,anticlockwise,wrong,1.3063030979997166,ac,500,770,10,sure,0.8278128089996244,rs,1.0,3.217080955000256,4,"[(4, 0.0004762630001096113), (3, 1.090114665999863), (2, 1.4418738379999922), (1, 2.6580736729997625), (1, 3.218159445999845)]",0.5153594924296828
solo,28,9,-3,32,anticlockwise,anticlockwise,correct,1.8759979719998228,ca,500,550,10,sure,1.2152590400000918,sr,2.0,2.43718012599993,2,"[(2, 0.0004892090000794269), (2, 2.4379336689999036)]",0.5813604626642912
solo,28,10,-3,16,anticlockwise,anticlockwise,correct,1.9292150350001975,ca,500,1540,10,risky,1.2823625080000056,sr,3.0,1.5568143689997669,2,"[(2, 0.0005705379999199067), (3, 0.9978532800000721), (3, 1.557562070000131)]",0.5113581391687878
