task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo,10,1,3,16,clockwise,clockwise,correct,1.0077294590000747,ac,500,850,-10,risky,1.1661687809996693,rs,4.0,2.293702530000246,3,"[(3, 0.0003675789998851542), (4, 1.8306764049998492), (4, 2.2945444480001242)]",0.5765715607844364
solo,10,2,-3,64,anticlockwise,anticlockwise,correct,1.0730422910000925,ac,500,550,10,sure,2.4128273800001807,sr,2.0,4.018978873000378,5,"[(5, 0.00047762800022610463), (4, 1.6839688680001927), (3, 2.147845042999961), (2, 3.5238838020000003), (2, 4.019764715999827)]",0.49952943472862094
solo,10,3,3,8,clockwise,clockwise,correct,0.6813089539996326,ac,500,1040,-10,risky,0.9645261129999199,sr,5.0,1.3794853819999844,5,"[(5, 0.0004699099999925238), (5, 1.380367467999804)]",0.5002929940616878
solo,10,4,-3,8,anticlockwise,anticlockwise,correct,1.2398833309998736,ac,500,1540,0,risky,0.7807631890000266,rs,5.0,2.6437387329997364,6,"[(6, 0.00048729800028013415), (5, 1.300805758000024), (5, 2.6446160810000947)]",0.4033313772725644
solo,10,5,-3,16,anticlockwise,anticlockwise,correct,2.162819558999672,ca,500,590,-10,sure,1.283476053999948,rs,3.0,2.342520109999896,5,"[(5, 0.000479515000279207), (4, 0.9036222380000254), (3, 1.2076335990000189), (3, 2.3434612400001242)]",0.44705514334675595
solo,10,6,3,32,clockwise,clockwise,correct,0.8656990210001823,ac,500,1270,-10,risky,0.9979594890000953,rs,2.0,4.708352056999956,1,"[(1, 0.0004784900002050563), (2, 1.157240708000245), (3, 1.9252278009998918), (4, 2.597389258000021), (3, 3.6052016759999788), (2, 4.437359432999983), (2, 4.709165077000307)]",0.4341868627155414
solo,10,7,3,64,anticlockwise,clockwise,wrong,1.9661963570001717,ca,500,1540,0,risky,1.2701495080000313,rs,2.0,2.58529291800005,3,"[(3, 0.0004780350000146427), (2, 1.8342557749997468), (2, 2.586109438999756)]",0.5128992201662427
solo,10,8,-3,32,anticlockwise,anticlockwise,correct,0.7769873150000421,ca,500,1270,0,risky,1.040643553999871,sr,3.0,2.39790272800019,5,"[(5, 0.00048255499996230355), (4, 0.6869518019998395), (3, 1.1668321160000232), (3, 2.3987477199998466)]",0.5047747375385895
solo,10,9,-3,8,anticlockwise,anticlockwise,correct,0.7095557759998883,ca,500,940,-10,risky,0.9114770950000093,rs,4.0,1.6971549059999234,2,"[(2, 0.0004783690001204377), (3, 0.9781538930001261), (4, 1.1861544309999772), (4, 1.6981136079998578)]",0.46754189394720097
solo,10,10,-3,64,clockwise,anticlockwise,wrong,0.9460889150000185,ac,500,590,0,sure,1.1866832790001354,sr,1.0,2.345824829000321,5,"[(5, 0.0005160229998182331), (4, 1.0028880519998893), (3, 1.306859594999878), (2, 1.5787442609998834), (1, 1.8828045209997981), (1, 2.3466807370000424)]",0.5546330851088382
