task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo,52,1,-3,16,anticlockwise,anticlockwise,correct,1.9535335430009582,ca,500,590,-10,risky,3.786373109000124,sr,5.0,2.1055146580001747,6,"[(6, 0.0003533160015649628), (5, 1.6583921089986688), (5, 2.106279044000985)]",0.47885968153008557
solo,52,2,3,64,clockwise,clockwise,correct,1.436706745000265,ac,500,1150,0,risky,2.5859913130007044,sr,3.0,1.8333972260006703,1,"[(1, 0.0004717880001408048), (2, 1.3062993159983307), (3, 1.5142399309988832), (3, 1.8341292020013498)]",0.49985945475645577
solo,52,3,-3,8,anticlockwise,anticlockwise,correct,1.3999669839977287,ac,500,1150,10,risky,1.815005595999537,sr,4.0,2.7246728669997538,5,"[(5, 0.0004744459984067362), (4, 1.301699876999919), (3, 1.4615004180013784), (4, 2.5016199679994315), (4, 2.7253078329995333)]",0.47449885608855535
solo,52,4,3,32,clockwise,clockwise,correct,1.5030407140002353,ca,500,550,0,sure,2.922094975001528,sr,3.0,3.611580167002103,1,"[(1, 0.00046744099745410495), (2, 1.7723943720011448), (3, 1.9964522590016713), (4, 2.204448857002717), (3, 3.3403949410021596), (3, 3.6124419490006403)]",0.4936289231502904
solo,52,5,3,16,clockwise,clockwise,correct,1.3169381719999365,ca,500,940,10,risky,1.334377635997953,rs,4.0,2.90262008100035,6,"[(6, 0.0004888959992968012), (5, 0.9356115970003884), (4, 1.175393299999996), (4, 2.903469791999669)]",0.4293693148240587
solo,52,6,-3,64,clockwise,anticlockwise,wrong,2.138681539996469,ca,500,1540,-10,sure,4.252575393998995,rs,2.0,1.2889484379993519,2,"[(2, 0.0004745410005853046), (2, 1.2897057700029109)]",0.507907664189768
solo,52,7,3,8,clockwise,clockwise,correct,0.9899272059992654,ac,500,640,-10,risky,1.2613106650023838,sr,5.0,1.7761317580007017,2,"[(2, 0.0004695450006693136), (3, 0.8490085929988709), (4, 1.056908791000751), (5, 1.440959126000962), (5, 1.7768109300013748)]",0.4630479329190424
solo,52,8,-3,32,clockwise,anticlockwise,wrong,3.169975743003306,ca,500,940,-10,sure,1.578209709001385,sr,1.0,2.4329554340001778,5,"[(5, 0.0004780019989993889), (4, 1.5216712499968708), (3, 1.7136781319968577), (2, 1.8896431859975564), (1, 2.0656891139988147), (1, 2.433679130997916)]",0.43343717856821923
solo,52,9,3,64,clockwise,clockwise,correct,1.3519741229974898,ca,500,1040,-10,sure,1.3202605480000784,sr,1.0,1.9783445359971665,6,"[(6, 0.0004835899999307003), (5, 0.8270772489995579), (4, 1.0030305319996842), (3, 1.1953033989993855), (2, 1.3553939719968184), (1, 1.65906528800042), (1, 1.9791861989979225)]",0.4925658630494581
solo,52,10,-3,64,anticlockwise,anticlockwise,correct,1.5579230390030716,ac,500,590,-10,sure,1.0228189149966056,sr,4.0,1.2926667909996468,4,"[(4, 0.00047129299855441786), (4, 1.2934029089992691)]",0.4102312409816774
solo,52,11,3,8,clockwise,clockwise,correct,1.4674709749997419,ac,500,1270,10,risky,1.1607886090023385,rs,5.0,1.727584416999889,6,"[(6, 0.0005010260028939229), (5, 0.9764255660011258), (5, 1.7285261090000859)]",0.5919446438812763
solo,52,12,3,32,clockwise,clockwise,correct,1.3602850739989663,ca,500,1540,0,risky,1.0240167689989903,rs,3.0,0.6384827059991949,3,"[(3, 0.0004779720002261456), (3, 0.6393161550004152)]",0.5402853530277519
solo,52,13,-3,16,anticlockwise,anticlockwise,correct,1.6434787279977172,ca,500,770,-10,risky,1.312500493000698,rs,6.0,2.3378764579974813,2,"[(2, 0.00048353000238421373), (3, 0.9468456200011133), (4, 1.1708199360000435), (5, 1.4107392449986946), (6, 2.0505978239998512), (6, 2.338733044001856)]",0.5076200324005589
solo,52,14,3,16,clockwise,clockwise,correct,1.086703312001191,ac,500,700,10,sure,3.41868840999814,rs,3.0,1.4641050179998274,6,"[(6, 0.0005047730010119267), (5, 0.7131234949993086), (4, 0.9688193980000506), (3, 1.1930644159983785), (3, 1.4648629740004253)]",0.42072173918787964
solo,52,15,-3,32,clockwise,anticlockwise,wrong,1.6368110600014916,ac,500,1270,0,sure,1.0500977490009973,sr,1.0,1.990471429999161,2,"[(2, 0.0005237020013737492), (1, 1.6393101940011547), (1, 1.991336869999941)]",0.4994131912755974
solo,52,16,-3,8,anticlockwise,anticlockwise,correct,1.3434951929993986,ac,500,1270,10,risky,1.104326143002254,sr,6.0,2.313989408998168,1,"[(1, 0.0004989490007574204), (2, 1.0348422299975937), (3, 1.2428271459975804), (4, 1.450832407001144), (5, 1.6747689859985257), (6, 1.8989723400009098), (6, 2.3149180289983633)]",0.45249032277214757
solo,52,17,3,64,clockwise,clockwise,correct,1.2081895740011532,ca,500,1400,10,risky,2.847221713000181,rs,2.0,2.579216166999686,6,"[(6, 0.0004795419990841765), (5, 1.0120394779987691), (4, 1.1880906039987167), (3, 1.3959419290004007), (2, 1.8602780119981617), (2, 2.5800342699985777)]",0.40011569197729513
solo,52,18,-3,16,clockwise,anticlockwise,wrong,1.7981141160016705,ca,500,700,-10,sure,1.1251344390002487,rs,1.0,1.2790042929991614,3,"[(3, 0.00048124499880941585), (2, 0.8639061549984035), (1, 1.0397333529981552), (1, 1.2796620119988802)]",0.4401402764002913
solo,52,19,3,8,clockwise,clockwise,correct,0.8688175160023093,ac,500,940,0,risky,0.6647083800016844,sr,5.0,2.436299590000999,6,"[(6, 0.0004673549992730841), (5, 1.0611471170013829), (4, 1.269105927000055), (3, 1.4131610289987293), (4, 1.9572470649982279), (5, 2.1971673750012997), (5, 2.437280294998345)]",0.4486564116367248
solo,52,20,3,16,clockwise,clockwise,correct,0.8579965200005972,ac,500,590,0,sure,1.03894486399804,sr,4.0,1.435471418997622,5,"[(5, 0.00047665600141044706), (4, 1.1324906689987984), (4, 1.4365027929998178)]",0.5026139380933304
solo,52,21,-3,32,anticlockwise,anticlockwise,correct,1.3689173470011156,ac,500,1150,10,risky,1.0011583519990381,sr,2.0,1.1594748659990728,2,"[(2, 0.0004749139989144169), (2, 1.1603721389983548)]",0.5078514585791284
solo,52,22,3,32,clockwise,clockwise,correct,0.6728900449998036,ac,500,940,10,risky,1.0686391090021061,rs,4.0,1.0310673189997033,4,"[(4, 0.0004701509969891049), (4, 1.0320235100007267)]",0.4664464400900783
solo,52,23,-3,64,clockwise,anticlockwise,wrong,2.386994123997283,ac,500,1270,10,sure,0.9549467249998997,sr,1.0,1.7706820569983392,4,"[(4, 0.0004722220000985544), (3, 0.8597946160007268), (2, 1.0514545099977113), (1, 1.2435812650001026), (1, 1.7714664259983692)]",0.5676681815098581
solo,52,24,-3,8,anticlockwise,anticlockwise,correct,1.1431190960029198,ca,500,550,-10,sure,1.9533116849997896,rs,3.0,1.8328115010008332,6,"[(6, 0.0004829239987884648), (5, 1.0979298439997365), (4, 1.3218235919994186), (3, 1.513739041001827), (3, 1.8336776969990751)]",0.5929533776848045
solo,52,25,-3,16,anticlockwise,anticlockwise,correct,1.0490226139991137,ca,500,850,-10,risky,0.9175417559999914,sr,2.0,0.6951002800014976,4,"[(4, 0.00048809500003699213), (3, 0.31199064800239285), (2, 0.4721184789996187), (2, 0.6959250590007287)]",0.43486523319011977
solo,52,26,-3,8,anticlockwise,anticlockwise,correct,1.714803838996886,ac,500,640,-10,risky,1.2852740310008812,sr,3.0,1.2404253220011014,4,"[(4, 0.0004689779998443555), (3, 1.0012990930008527), (3, 1.2411217860026227)]",0.4680331149241484
solo,52,27,3,32,clockwise,clockwise,correct,1.5822290270007215,ca,500,1150,-10,risky,0.9337636370000837,rs,3.0,1.9574806559976423,6,"[(6, 0.0004925139983242843), (5, 0.9025725819992658), (4, 1.1104225580020284), (3, 1.7184668680019968), (3, 1.9582766580024327)]",0.48975466441133136
solo,52,28,-3,32,clockwise,anticlockwise,wrong,1.3583190540011856,ca,500,640,0,sure,1.118692779000412,sr,2.0,1.736603406003269,3,"[(3, 0.0004797610017703846), (2, 1.561624928999663), (2, 1.7375545030008652)]",0.5222733852196819
solo,52,29,3,64,clockwise,clockwise,correct,0.860642657000426,ac,500,850,0,risky,0.960508537998976,rs,3.0,1.520814715000597,1,"[(1, 0.00047568299851263873), (2, 0.9617988409991085), (3, 1.201603763998719), (3, 1.521545938001509)]",0.42432785514861343
solo,52,30,3,8,clockwise,clockwise,correct,1.1280274150012701,ac,500,770,-10,risky,0.9616469069987943,rs,4.0,1.1210264189976442,2,"[(2, 0.0004977559983672109), (3, 0.6260805990023073), (4, 0.8336772930015286), (4, 1.1219270190013049)]",0.5729254037210073
solo,52,31,-3,64,anticlockwise,anticlockwise,correct,0.9874090980010806,ca,500,1150,0,risky,0.8742899200005922,rs,4.0,1.6618202760000713,5,"[(5, 0.0004748920000565704), (4, 0.7029278439986228), (4, 1.6624672049983928)]",0.5034862932086758
solo,52,32,3,16,clockwise,clockwise,correct,1.3586239659998682,ca,500,1270,0,risky,2.462751669001591,sr,4.0,1.442763578001177,2,"[(2, 0.0004759250005008653), (3, 0.9475175749976188), (4, 1.1395073399980902), (4, 1.4437375659981626)]",0.5812083827106299
solo,52,33,3,16,clockwise,clockwise,correct,1.4719069659986417,ac,500,850,-10,risky,0.8275719910016051,rs,4.0,1.5845021570021345,1,"[(1, 0.00047132500185398385), (2, 0.577583610000147), (3, 0.7694122430002608), (4, 0.897205738001503), (4, 1.5852287570014596)]",0.506258746407056
solo,52,34,-3,64,anticlockwise,anticlockwise,correct,2.7787182530009886,ca,500,550,-10,sure,0.865275391999603,sr,1.0,2.1496556870006316,6,"[(6, 0.0005315149974194355), (5, 0.518519555000239), (4, 0.7424615819982137), (3, 1.0943760269983613), (2, 1.431911179999588), (1, 1.7663334649987519), (1, 2.1502341359991988)]",0.4570799373404262
