task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo,59,1,-3,64,clockwise,anticlockwise,wrong,1.0340190610004356,ac,500,770,-10,sure,1.0306568489995698,rs,1.0,1.0436902010005724,1,"[(1, 0.00035826099883706775), (1, 1.0445029670008807)]",0.4375119406990241
solo,59,2,3,64,clockwise,clockwise,correct,1.3317577859997982,ac,500,590,10,sure,3.125132159999339,sr,2.0,3.742039324999496,2,"[(2, 0.00048407100075564813), (3, 2.510947202999887), (2, 3.0710509910004475), (2, 3.742885653000485)]",0.41252560354842155
solo,59,3,3,32,clockwise,clockwise,correct,1.0100199740008975,ac,500,1040,0,risky,0.7996888069992565,rs,5.0,1.9427248900010454,4,"[(4, 0.0004812839997612173), (5, 1.3357982449997508), (5, 1.9435954589989706)]",0.4272344798306332
solo,59,4,-3,16,clockwise,anticlockwise,wrong,3.1226212670007953,ca,500,550,0,sure,1.3407869660004508,rs,2.0,3.004295602999264,3,"[(3, 0.0004858329994021915), (2, 1.6932963930012193), (2, 3.0051751320006588)]",0.40118572423862486
solo,59,5,3,8,clockwise,clockwise,correct,1.1834619840010419,ca,500,550,0,risky,1.1427138580002065,sr,4.0,0.7990012310001475,4,"[(4, 0.0004825630003324477), (4, 0.7999832419991435)]",0.4183593802353786
solo,59,6,-3,32,clockwise,anticlockwise,wrong,0.8502789190006297,ca,500,700,0,risky,0.9661078799999814,rs,5.0,5.158027195000614,2,"[(2, 0.00048728700130595826), (3, 0.9509022899983393), (4, 1.206919113999902), (5, 1.9430428079995181), (4, 3.4789328779988864), (5, 4.854815969998526), (5, 5.1588033589996485)]",0.5997775982836213
solo,59,7,3,16,anticlockwise,clockwise,wrong,1.5499276400005328,ca,500,1400,0,sure,1.5572546650000731,sr,3.0,2.349439887000699,2,"[(2, 0.0005635489997075638), (3, 1.9186074329991243), (3, 2.350223604000348)]",0.5165794343873938
solo,59,8,-3,8,anticlockwise,anticlockwise,correct,1.363608170999214,ca,500,1040,-10,risky,0.8678048410001793,rs,6.0,1.0466386320003949,6,"[(6, 0.0005211349998717196), (6, 1.0474597310003446)]",0.574642698159616
solo,59,9,3,8,clockwise,clockwise,correct,0.8697010129999398,ca,500,1270,10,risky,1.1294207390001247,rs,5.0,1.5697967730011442,5,"[(5, 0.0004799960006494075), (5, 1.5707364009995217)]",0.45573434671142415
solo,59,10,-3,32,clockwise,anticlockwise,wrong,1.1598268329998973,ca,500,1150,-10,sure,2.112125879000814,sr,2.0,3.057094441999652,1,"[(1, 0.000518718999956036), (2, 1.5701546479995159), (2, 3.057988562000901)]",0.550968713128337
solo,59,11,3,32,clockwise,clockwise,correct,0.9127733450004598,ca,500,770,0,risky,0.914729433001412,sr,5.0,1.6046788559997367,6,"[(6, 0.0004901130014332011), (5, 1.1096801160001633), (5, 1.6054159619998245)]",0.4189284978714765
solo,59,12,-3,16,anticlockwise,anticlockwise,correct,1.9173406610007078,ca,500,700,0,risky,0.8551384330003202,rs,4.0,1.5638379320007516,3,"[(3, 0.00047779899978195317), (4, 1.0688686609992146), (4, 1.5648366000004899)]",0.44527784969289275
solo,59,13,3,64,anticlockwise,clockwise,wrong,1.6799901829999726,ca,500,550,10,sure,1.2513944140009698,rs,1.0,3.1908327849996567,1,"[(1, 0.0005091379989607958), (2, 2.1197944480009028), (1, 2.8397122570004285), (1, 3.1916439880005782)]",0.5860227293093336
solo,59,14,3,16,clockwise,clockwise,correct,1.2598887599997397,ac,500,640,10,risky,1.1993118830014282,rs,4.0,2.309107896999194,1,"[(1, 0.0005215579985815566), (2, 0.8859677839991491), (3, 1.0938841159986623), (4, 1.301933200998974), (4, 2.3101329789988085)]",0.5483182605378004
solo,59,15,-3,64,anticlockwise,anticlockwise,correct,1.4243830100003834,ca,500,1040,-10,sure,0.9106130760010274,sr,1.0,1.3597491089985851,2,"[(2, 0.0004858270003751386), (1, 1.1047756120005943), (1, 1.3606645630006824)]",0.47631838729151604
solo,59,16,-3,8,anticlockwise,anticlockwise,correct,1.4712334710002324,ac,500,1270,10,risky,0.858708060999561,rs,5.0,0.9582071080003516,5,"[(5, 0.0005626929996651597), (5, 0.9589429090010526)]",0.5250632721634967
