task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo,32,1,-3,64,anticlockwise,anticlockwise,correct,1.9559095359982166,ca,500,940,10,sure,1.8347886039991863,rs,1.0,2.0548624040020513,3,"[(3, 0.00035259200012660585), (2, 0.536017673999595), (1, 0.8398205880002934), (1, 2.0556707969990384)]",0.47210395914097836
solo,32,2,3,64,clockwise,clockwise,correct,1.661915874999977,ac,500,1040,-10,sure,2.1781985719972,rs,2.0,1.8899583519996668,5,"[(5, 0.0004678029981732834), (4, 0.8510235140020086), (3, 1.0108648010027537), (2, 1.1868717360011942), (2, 1.8908560230011062)]",0.43757464663724055
solo,32,3,3,8,clockwise,clockwise,correct,1.2001421099994332,ca,500,700,0,risky,0.9992725129995961,rs,6.0,1.7006783129982068,2,"[(2, 0.0004849169999943115), (3, 0.6776870310022787), (4, 0.8696733130018401), (5, 1.04567591200248), (6, 1.221944713000994), (6, 1.7016236410017882)]",0.40304190417076924
solo,32,4,-3,8,anticlockwise,anticlockwise,correct,3.158487482000055,ac,500,1150,0,risky,1.4065820399991935,rs,5.0,1.3242447750017163,4,"[(4, 0.00047591400289093144), (5, 0.8611485369983711), (5, 1.3250740980001865)]",0.5530375233908299
solo,32,5,-3,16,anticlockwise,anticlockwise,correct,1.5321920129972568,ac,500,1540,0,risky,5.7176531679979234,sr,4.0,2.247632849001093,1,"[(1, 0.0004844450013479218), (2, 1.0966211519989884), (3, 1.2725194759987062), (4, 1.4484953809987928), (4, 2.248609087000659)]",0.5380645274870643
solo,32,6,3,32,clockwise,clockwise,correct,1.9244140629998583,ac,500,770,-10,sure,1.8063663819993963,sr,3.0,1.914972354999918,5,"[(5, 0.00048334399980376475), (4, 1.0680884569992486), (3, 1.3399110899990774), (3, 1.9158486150008684)]",0.5017703557906349
solo,32,7,3,16,clockwise,clockwise,correct,1.2684752579989436,ac,500,550,0,sure,3.063342620000185,rs,2.0,2.563202282999555,4,"[(4, 0.0004974000003130641), (3, 1.2201204070006497), (2, 1.9081674779990863), (2, 2.5641829899977893)]",0.5372605244121234
solo,32,8,-3,32,anticlockwise,anticlockwise,correct,1.572901974999695,ac,500,700,10,sure,1.4842711269993742,sr,3.0,4.5185440509994805,5,"[(5, 0.0005030989996157587), (4, 2.5513186719981604), (3, 3.3675445989974833), (3, 4.5193767759992625)]",0.46457373500670957
solo,32,9,-3,32,anticlockwise,anticlockwise,correct,1.8647025450009096,ca,500,940,10,sure,1.7640446280020115,sr,1.0,1.4599273899984837,1,"[(1, 0.0004900759995507542), (1, 1.4606501490015944)]",0.5314701427524127
solo,32,10,3,8,clockwise,clockwise,correct,1.6929181910018087,ca,500,1400,-10,risky,1.0864108050009236,sr,5.0,2.0891284339995764,1,"[(1, 0.00048395599878858775), (2, 0.9059796680012369), (3, 1.0820350739995774), (4, 1.2579608070009272), (5, 1.6259561119986756), (5, 2.09001858800184)]",0.5784976230471833
solo,32,11,3,64,anticlockwise,clockwise,wrong,1.856410603999393,ca,500,770,0,sure,1.6123007020032674,rs,1.0,1.2178397200004838,3,"[(3, 0.0004846899973927066), (2, 0.5947585369976878), (1, 0.7867705209973792), (1, 1.2187667199978023)]",0.42002818762196725
solo,32,12,3,32,clockwise,clockwise,correct,2.3255334189998393,ac,500,940,0,sure,1.5026464279981155,sr,3.0,2.5048834740009625,6,"[(6, 0.0004882840003119782), (5, 0.3459446199995), (4, 0.4898615210004209), (3, 0.6497821859993564), (3, 2.505821291000757)]",0.558293431859074
solo,32,13,-3,8,anticlockwise,anticlockwise,correct,1.35611815700031,ac,500,850,10,risky,1.611902225002268,sr,5.0,1.1857836480012338,3,"[(3, 0.0004944180000165943), (4, 0.5468515590000607), (5, 0.7546116539997456), (5, 1.186583110000356)]",0.48526765801795546
