task,id,trial,order,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_solo,payoff_jitter,payoff_group,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
group_prac,32,1,post,3,16,clockwise,clockwise,correct,2.479338484001346,ca,850,10,500,solo,4.451347716996679,sg,5.0,4.631766056998458,4,"[(4, 0.0003684900002554059), (5, 1.6888355430019146), (5, 4.632493336001062)]",0.5268840910271869
group_prac,32,2,post,3,32,clockwise,clockwise,correct,1.0641734460004955,ca,1270,0,500,solo,1.6999219989993435,gs,4.0,3.734502915998746,3,"[(3, 0.000469911999971373), (4, 1.1755352539985324), (4, 3.7351341909998155)]",0.4297691827587648
group_prac,32,3,post,3,64,anticlockwise,clockwise,wrong,1.242853940999339,ac,700,-10,500,group,3.1196796640033426,sg,3.0,2.312013165999815,2,"[(2, 0.0004775890010932926), (3, 1.7529722159997618), (3, 2.3129162639997958)]",0.41368517581664993
group_prac,32,4,pre,-3,64,clockwise,anticlockwise,wrong,1.652891792000446,ca,1040,0,500,solo,2.5767759260015737,sg,2.0,3.640218114000163,4,"[(4, 0.0004827840020880103), (3, 2.4571668460012006), (2, 2.713140294999903), (2, 3.641184178999538)]",0.40627157952182946
group_prac,32,5,post,-3,32,clockwise,anticlockwise,wrong,0.9405861730010656,ca,500,10,500,group,2.428988310002751,sg,4.0,2.002410836001218,4,"[(4, 0.0004905239984509535), (4, 2.0032497130014235)]",0.5212766925308581
group_prac,32,6,post,-3,8,anticlockwise,anticlockwise,correct,2.7291865490005875,ac,550,10,500,solo,1.7788363259969628,gs,4.0,2.91325429599965,1,"[(1, 0.0004690239984483924), (2, 0.722238849997666), (3, 0.8820803470007377), (4, 1.0262294669992116), (5, 1.2500655010007904), (4, 2.5141828839987284), (4, 2.914279415999772)]",0.4630321907776783
group_prac,32,7,post,-3,64,clockwise,anticlockwise,wrong,1.1257434649996867,ac,1150,-10,500,solo,1.8225457640000968,gs,1.0,0.9237376300006872,2,"[(2, 0.00048359299762523733), (1, 0.33317439899838064), (1, 0.9249725949994172)]",0.45205180334017253
group_prac,32,8,post,-3,16,anticlockwise,anticlockwise,correct,1.4846860750003543,ac,770,10,500,solo,1.1929777050027042,gs,2.0,1.886580596998101,1,"[(1, 0.0004981999991287012), (2, 1.4554423869994935), (2, 1.8875732549968234)]",0.5045918344189898
group_prac,32,9,post,3,8,clockwise,clockwise,correct,1.2937756219980656,ac,640,10,500,solo,1.0558073370011698,sg,5.0,1.0834237189992564,5,"[(5, 0.0004759169969474897), (5, 1.0841785119991982)]",0.41216259628302565
