task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo_prac,53,1,3,8,anticlockwise,clockwise,wrong,3.0719367540004896,ac,500,940,-10,sure,2.332695197001158,sr,1.0,5.382044936999591,5,"[(5, 0.00038066999695729464), (4, 4.1989764899990405), (3, 4.503042546999495), (2, 4.774907391998568), (1, 5.094823055998859), (1, 5.382883709997259)]",0.5274565120973935
solo_prac,53,2,3,16,anticlockwise,clockwise,wrong,1.113568059001409,ac,500,850,10,sure,1.0752886650006985,sr,2.0,3.198155915000825,1,"[(1, 0.00047619399992981926), (2, 2.5911737360002007), (2, 3.1992809289986326)]",0.4185106800692483
solo_prac,53,3,-3,32,anticlockwise,anticlockwise,correct,0.7748905630032823,ac,500,1400,10,risky,1.3753153549987474,sr,4.0,1.2307151339991833,4,"[(4, 0.0006426740001188591), (4, 1.2315945489972364)]",0.471112992396552
solo_prac,53,4,-3,16,anticlockwise,anticlockwise,correct,0.9827152239995485,ca,500,1150,-10,sure,1.927346740001667,rs,3.0,1.6159712920016318,4,"[(4, 0.0005020110002078582), (3, 1.1850635850023536), (3, 1.6168672089988831)]",0.4405600195717748
solo_prac,53,5,3,64,clockwise,clockwise,correct,1.1076984430001175,ac,500,700,0,sure,1.2458321939993766,sr,2.0,2.994631327001116,3,"[(3, 0.00047504699978162535), (2, 1.0595707689972187), (2, 2.995606869997573)]",0.5506322743380865
solo_prac,53,6,3,32,clockwise,clockwise,correct,1.8285931089994847,ac,500,640,-10,sure,1.2506160760021885,sr,4.0,0.9510592850019748,4,"[(4, 0.00046565199954784475), (4, 0.9518776699987939)]",0.419991483236165
solo_prac,53,7,-3,64,anticlockwise,anticlockwise,correct,1.348544454001967,ca,500,590,0,risky,0.9011340309989464,sr,5.0,2.5205007410004328,1,"[(1, 0.0004746979975607246), (2, 1.6573863599987817), (3, 1.8813843569987512), (4, 2.0574055040015082), (5, 2.249477425000805), (5, 2.5214585969988548)]",0.5775552962009249
solo_prac,53,8,-3,8,anticlockwise,anticlockwise,correct,0.9408776509990275,ac,500,1540,10,risky,0.9416288630018244,sr,5.0,0.6540557189982792,5,"[(5, 0.0004797869987669401), (5, 0.6549972869979683)]",0.4319894613988467
