task,id,trial,ori_mean,ori_var,judge,answer,result,judge_rt,line_pos,payoff_sure,payoff_risky,payoff_jitter,choice,choice_rt,option_pos,rating,rating_rt,rating_init,rating_history,iti
solo_prac,54,1,-3,8,clockwise,anticlockwise,wrong,1.8870176559998981,ac,500,940,-10,sure,5.5777007189999495,rs,5.0,3.9046910700001263,5,"[(5, 0.000361157000043022), (5, 3.905403003999936)]",0.560515558782738
solo_prac,54,2,-3,32,anticlockwise,anticlockwise,correct,1.111108515999831,ac,500,1270,-10,risky,1.9695011650001106,sr,6.0,9.65731544900018,6,"[(6, 0.00047297300011450716), (5, 5.690233208000109), (6, 9.386120097999992), (6, 9.658224330999928)]",0.593019652949669
solo_prac,54,3,3,8,clockwise,clockwise,correct,1.8257125850000193,ac,500,590,-10,sure,3.151498421000042,sr,3.0,5.415405100000044,5,"[(5, 0.0004724639998130442), (4, 1.5123231840000244), (3, 4.1043416780000825), (3, 5.416312788999903)]",0.4261815467886796
solo_prac,54,4,3,16,anticlockwise,clockwise,wrong,0.9217192440000872,ac,500,1040,10,sure,1.8360179700000572,rs,2.0,5.416272833999983,3,"[(3, 0.0004976440000064031), (2, 3.273322895000092), (2, 5.417183054000134)]",0.41895540125310726
solo_prac,54,5,3,32,clockwise,clockwise,correct,2.810932553999919,ca,500,1540,-10,sure,1.0250240729999405,sr,1.0,3.022840503999987,6,"[(6, 0.00046651299999211915), (5, 1.199623470000006), (4, 1.4396485400000074), (3, 1.6316881110001304), (2, 1.8238636739999947), (1, 2.015689312999939), (1, 3.023640500000056)]",0.40198186707932804
solo_prac,54,6,-3,16,anticlockwise,anticlockwise,correct,1.6433611200000087,ca,500,550,0,sure,2.192230881999876,rs,3.0,1.8547101799999837,3,"[(3, 0.00047357800008285267), (3, 1.8557286860000204)]",0.5355299076397397
solo_prac,54,7,-3,64,clockwise,anticlockwise,wrong,2.2341471640002055,ac,500,700,0,sure,1.28788844099995,rs,2.0,1.3869234500000402,2,"[(2, 0.00047618899998269626), (2, 1.3877517309999803)]",0.538132438298466
solo_prac,54,8,3,64,anticlockwise,clockwise,wrong,3.3513342050000574,ca,500,1400,10,risky,2.233125197999925,rs,3.0,7.893369562999851,5,"[(5, 0.0005486959998961538), (4, 5.734267996000199), (3, 6.310145618000206), (3, 7.894115915000157)]",0.5677148784920808
