task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble_prac,42,1,500,2000,0.3,risky,4.124959591998049,rs
gamble_prac,42,2,500,1250,0.4,sure,3.5618675049990998,sr
gamble_prac,42,3,500,1400,0.5,risky,2.9257673989995965,sr
gamble_prac,42,4,500,800,1.0,risky,1.9310994510015007,rs
