task,id,trial,payoff_sure,payoff_risky,prob,choice,rt,pos
gamble_prac,14,1,500,2000,0.3,risky,7.6194971810000425,rs
gamble_prac,14,2,500,1250,0.4,risky,2.5654325020004762,sr
gamble_prac,14,3,500,1400,0.5,risky,1.4414592169996467,sr
gamble_prac,14,4,500,800,1.0,risky,2.3625119010011986,rs
